Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,43.37,41.26,1008.39
2,0.09,44.93,43.34,41.26,1008.39
3,0.18,44.92,43.32,41.24,1008.38
4,0.27,44.89,43.31,41.22,1008.38
5,0.36,44.87,43.30,41.23,1008.38
6,0.45,44.84,43.25,41.21,1008.38
7,0.54,44.81,43.24,41.20,1008.39
8,0.63,44.79,43.25,41.18,1008.38
9,0.72,44.77,43.20,41.19,1008.38
10,0.81,44.75,43.15,41.20,1008.36
11,0.90,44.73,43.12,41.20,1008.35
12,0.99,44.70,43.10,41.21,1008.33
13,1.08,44.67,43.09,41.24,1008.32
14,1.17,44.64,43.09,41.22,1008.31
15,1.26,44.61,43.08,41.22,1008.31
16,1.35,44.57,43.06,41.24,1008.30
17,1.44,44.54,43.03,41.25,1008.31
18,1.53,44.53,43.00,41.23,1008.31
19,1.62,44.48,42.97,41.24,1008.31
20,1.71,44.46,42.96,41.22,1008.30
21,1.80,44.43,42.92,41.22,1008.30
22,1.89,44.39,42.88,41.22,1008.29
23,1.98,44.35,42.85,41.23,1008.30
24,2.07,44.33,42.81,41.24,1008.32
25,2.16,44.31,42.80,41.22,1008.31
26,2.25,44.27,42.80,41.22,1008.32
27,2.34,44.25,42.76,41.22,1008.32
28,2.43,44.22,42.72,41.21,1008.34
29,2.52,44.20,42.69,41.21,1008.34
30,2.61,44.17,42.68,41.22,1008.34
31,2.70,44.14,42.64,41.22,1008.33
32,2.79,44.11,42.61,41.21,1008.34
33,2.88,44.09,42.58,41.23,1008.34
34,2.97,44.07,42.55,41.23,1008.35
35,3.06,44.03,42.55,41.22,1008.36
36,3.15,44.03,42.53,41.21,1008.36
37,3.24,44.03,42.50,41.23,1008.35
38,3.33,44.01,42.45,41.19,1008.37
39,3.42,43.98,42.43,41.20,1008.38
40,3.51,43.95,42.38,41.21,1008.38
41,3.60,43.93,42.35,41.20,1008.39
42,3.69,43.91,42.32,41.21,1008.40
43,3.78,43.91,42.27,41.18,1008.40
44,3.87,43.88,42.25,41.20,1008.40
45,3.96,43.86,42.22,41.21,1008.40
46,4.05,43.83,42.18,41.21,1008.41
47,4.14,43.80,42.17,41.22,1008.42
48,4.23,43.79,42.13,41.22,1008.42
49,4.32,43.78,42.12,41.20,1008.43
50,4.41,43.74,42.11,41.20,1008.43
51,4.50,43.70,42.07,41.21,1008.43
52,4.59,43.67,42.05,41.20,1008.44
53,4.68,43.65,42.04,41.22,1008.45
54,4.77,43.62,42.01,41.19,1008.45
55,4.86,43.60,41.99,41.19,1008.44
56,4.95,43.57,41.98,41.21,1008.46
57,5.04,43.55,41.95,41.22,1008.44
58,5.13,43.52,41.91,41.23,1008.43
59,5.22,43.50,41.89,41.21,1008.42
60,5.31,43.48,41.86,41.23,1008.43
61,5.40,43.47,41.84,41.23,1008.44
62,5.49,43.44,41.82,41.22,1008.43
63,5.58,43.43,41.80,41.22,1008.43
64,5.67,43.39,41.77,41.24,1008.42
65,5.76,43.36,41.74,41.23,1008.43
