Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,43.20,41.25,1008.41
2,0.09,44.96,43.15,41.26,1008.41
3,0.18,44.94,43.11,41.23,1008.39
4,0.27,44.90,43.07,41.24,1008.39
5,0.36,44.87,43.07,41.23,1008.39
6,0.45,44.84,43.06,41.21,1008.38
7,0.54,44.82,43.05,41.21,1008.39
8,0.63,44.80,43.01,41.19,1008.40
9,0.72,44.77,43.00,41.19,1008.38
10,0.81,44.75,43.00,41.23,1008.39
11,0.90,44.73,42.99,41.20,1008.39
12,0.99,44.73,42.99,41.22,1008.39
13,1.08,44.69,42.98,41.22,1008.39
14,1.17,44.67,42.96,41.24,1008.39
15,1.26,44.63,42.94,41.22,1008.40
16,1.35,44.61,42.94,41.21,1008.40
17,1.44,44.57,42.90,41.20,1008.39
18,1.53,44.54,42.90,41.19,1008.39
19,1.62,44.52,42.86,41.18,1008.38
20,1.71,44.51,42.85,41.17,1008.38
21,1.80,44.48,42.82,41.18,1008.38
22,1.89,44.47,42.79,41.19,1008.38
23,1.98,44.46,42.76,41.21,1008.39
24,2.07,44.44,42.73,41.21,1008.40
25,2.16,44.41,42.71,41.22,1008.40
26,2.25,44.39,42.69,41.21,1008.40
27,2.34,44.35,42.65,41.21,1008.40
28,2.43,44.32,42.65,41.22,1008.42
29,2.52,44.30,42.62,41.19,1008.42
30,2.61,44.28,42.59,41.19,1008.42
31,2.70,44.26,42.56,41.20,1008.42
32,2.79,44.24,42.52,41.22,1008.41
33,2.88,44.21,42.50,41.22,1008.42
34,2.97,44.18,42.49,41.22,1008.42
35,3.06,44.15,42.46,41.23,1008.43
36,3.15,44.12,42.46,41.23,1008.44
37,3.24,44.10,42.43,41.23,1008.43
38,3.33,44.08,42.40,41.22,1008.44
39,3.42,44.07,42.38,41.23,1008.44
40,3.51,44.04,42.35,41.23,1008.44
41,3.60,44.02,42.32,41.23,1008.44
42,3.69,43.97,42.30,41.25,1008.44
43,3.78,43.94,42.28,41.28,1008.44
44,3.87,43.93,42.26,41.30,1008.42
45,3.96,43.91,42.22,41.31,1008.42
46,4.05,43.90,42.22,41.31,1008.42
47,4.14,43.89,42.20,41.32,1008.43
48,4.23,43.86,42.17,41.33,1008.44
49,4.32,43.85,42.17,41.32,1008.44
50,4.41,43.82,42.15,41.30,1008.45
51,4.50,43.78,42.11,41.29,1008.45
52,4.59,43.77,42.07,41.30,1008.44
53,4.68,43.75,42.07,41.31,1008.45
54,4.77,43.72,42.03,41.29,1008.45
55,4.86,43.70,42.01,41.28,1008.44
56,4.95,43.69,41.98,41.27,1008.46
57,5.04,43.67,41.97,41.28,1008.45
58,5.13,43.64,41.94,41.29,1008.45
59,5.22,43.62,41.91,41.29,1008.44
60,5.31,43.60,41.87,41.27,1008.43
61,5.40,43.57,41.83,41.30,1008.43
62,5.49,43.55,41.81,41.31,1008.43
63,5.58,43.54,41.80,41.32,1008.42
64,5.67,43.53,41.79,41.32,1008.42
65,5.76,43.52,41.78,41.32,1008.42
66,5.85,43.48,41.75,41.33,1008.43
67,5.94,43.45,41.73,41.35,1008.43
68,6.03,43.43,41.71,41.38,1008.43
69,6.12,43.41,41.70,41.41,1008.42
70,6.21,43.39,41.68,41.42,1008.42
71,6.30,43.39,41.66,41.42,1008.41
72,6.39,43.36,41.64,41.44,1008.40
73,6.48,43.35,41.61,41.44,1008.38
74,6.57,43.31,41.59,41.45,1008.38
75,6.66,43.29,41.57,41.45,1008.39
76,6.75,43.26,41.54,41.43,1008.39
77,6.84,43.24,41.51,41.45,1008.37
78,6.93,43.23,41.47,41.45,1008.37
79,7.02,43.21,41.46,41.44,1008.37
80,7.11,43.20,41.44,41.41,1008.39
81,7.20,43.17,41.41,41.40,1008.38
82,7.29,43.14,41.39,41.39,1008.36
83,7.38,43.09,41.38,41.39,1008.36
84,7.47,43.07,41.35,41.39,1008.37
85,7.56,43.04,41.32,41.39,1008.37
86,7.65,43.03,41.29,41.42,1008.37
87,7.74,42.99,41.26,41.43,1008.36
88,7.83,42.98,41.22,41.42,1008.36
89,7.92,42.96,41.21,41.42,1008.36
90,8.01,42.95,41.20,41.43,1008.35
91,8.10,42.92,41.18,41.40,1008.35
92,8.19,42.91,41.16,41.41,1008.35
93,8.28,42.88,41.14,41.37,1008.35
94,8.37,42.86,41.12,41.37,1008.35
95,8.46,42.84,41.10,41.37,1008.37
