Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,43.68,40.40,1008.78
2,0.09,44.98,43.67,40.41,1008.78
3,0.18,44.96,43.66,40.42,1008.78
4,0.27,44.95,43.63,40.42,1008.78
5,0.36,44.92,43.62,40.42,1008.78
6,0.45,44.91,43.60,40.44,1008.78
7,0.54,44.88,43.60,40.44,1008.78
8,0.63,44.86,43.58,40.45,1008.78
9,0.72,44.85,43.56,40.45,1008.78
10,0.81,44.83,43.55,40.45,1008.78
11,0.90,44.82,43.54,40.46,1008.77
12,0.99,44.78,43.53,40.48,1008.76
13,1.08,44.77,43.51,40.47,1008.75
14,1.17,44.77,43.51,40.47,1008.75
15,1.26,44.75,43.49,40.47,1008.75
16,1.35,44.73,43.48,40.45,1008.75
17,1.44,44.71,43.47,40.43,1008.75
18,1.53,44.70,43.45,40.43,1008.75
19,1.62,44.69,43.43,40.42,1008.75
20,1.71,44.67,43.40,40.37,1008.75
21,1.80,44.65,43.39,40.38,1008.75
22,1.89,44.63,43.37,40.38,1008.75
23,1.98,44.62,43.36,40.39,1008.75
24,2.07,44.61,43.34,40.40,1008.75
25,2.16,44.59,43.32,40.43,1008.74
26,2.25,44.56,43.31,40.42,1008.74
27,2.34,44.54,43.30,40.44,1008.75
28,2.43,44.53,43.29,40.43,1008.74
29,2.52,44.50,43.29,40.42,1008.75
30,2.61,44.48,43.27,40.41,1008.76
31,2.70,44.46,43.25,40.41,1008.76
32,2.79,44.45,43.24,40.43,1008.76
33,2.88,44.43,43.24,40.44,1008.77
34,2.97,44.41,43.22,40.44,1008.77
35,3.06,44.39,43.21,40.45,1008.77
36,3.15,44.37,43.19,40.43,1008.77
37,3.24,44.35,43.16,40.42,1008.77
38,3.33,44.35,43.14,40.41,1008.79
39,3.42,44.33,43.12,40.41,1008.79
40,3.51,44.31,43.10,40.39,1008.79
41,3.60,44.30,43.07,40.38,1008.79
42,3.69,44.28,43.06,40.40,1008.79
43,3.78,44.28,43.05,40.42,1008.79
44,3.87,44.27,43.04,40.40,1008.79
45,3.96,44.26,43.04,40.41,1008.79
46,4.05,44.25,43.02,40.44,1008.79
47,4.14,44.23,42.99,40.43,1008.79
48,4.23,44.21,42.98,40.41,1008.79
49,4.32,44.20,42.98,40.42,1008.78
50,4.41,44.18,42.95,40.43,1008.77
51,4.50,44.16,42.93,40.44,1008.77
52,4.59,44.15,42.93,40.43,1008.77
53,4.68,44.14,42.91,40.42,1008.76
54,4.77,44.12,42.89,40.43,1008.76
55,4.86,44.10,42.88,40.44,1008.77
56,4.95,44.09,42.85,40.46,1008.77
57,5.04,44.08,42.83,40.44,1008.77
58,5.13,44.06,42.80,40.45,1008.78
59,5.22,44.04,42.79,40.44,1008.78
60,5.31,44.03,42.78,40.44,1008.78
61,5.40,44.01,42.74,40.45,1008.78
62,5.49,44.00,42.73,40.46,1008.77
63,5.58,43.99,42.72,40.45,1008.78
64,5.67,43.97,42.71,40.45,1008.78
65,5.76,43.95,42.70,40.44,1008.78
66,5.85,43.94,42.70,40.44,1008.79
67,5.94,43.92,42.68,40.43,1008.79
68,6.03,43.90,42.66,40.41,1008.78
69,6.12,43.88,42.63,40.38,1008.79
70,6.21,43.88,42.62,40.38,1008.78
71,6.30,43.87,42.60,40.39,1008.79
72,6.39,43.87,42.58,40.42,1008.79
73,6.48,43.85,42.54,40.43,1008.79
74,6.57,43.84,42.52,40.42,1008.79
75,6.66,43.82,42.51,40.44,1008.79
76,6.75,43.81,42.50,40.46,1008.80
77,6.84,43.78,42.49,40.49,1008.80
78,6.93,43.77,42.48,40.47,1008.81
79,7.02,43.76,42.47,40.47,1008.81
80,7.11,43.74,42.44,40.45,1008.81
