Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,43.39,43.00,1008.77
2,0.09,44.95,43.15,43.03,1008.77
3,0.18,44.93,43.13,43.04,1008.77
4,0.27,44.91,43.12,43.08,1008.77
5,0.36,44.90,43.08,43.08,1008.77
6,0.45,44.88,43.05,43.09,1008.77
7,0.54,44.86,43.03,43.11,1008.77
8,0.63,44.85,43.01,43.11,1008.77
9,0.72,44.83,43.00,43.11,1008.77
10,0.81,44.80,42.98,43.08,1008.77
11,0.90,44.78,42.96,43.10,1008.78
12,0.99,44.77,42.95,43.10,1008.77
13,1.08,44.74,42.93,43.12,1008.78
14,1.17,44.73,42.92,43.13,1008.78
15,1.26,44.70,42.91,43.14,1008.79
16,1.35,44.67,42.90,43.12,1008.79
17,1.44,44.65,42.89,43.13,1008.80
18,1.53,44.63,42.88,43.14,1008.80
19,1.62,44.61,42.85,43.16,1008.79
20,1.71,44.60,42.84,43.17,1008.79
21,1.80,44.58,42.81,43.18,1008.79
22,1.89,44.55,42.79,43.18,1008.79
23,1.98,44.55,42.79,43.20,1008.79
24,2.07,44.53,42.78,43.18,1008.79
25,2.16,44.52,42.76,43.20,1008.79
26,2.25,44.50,42.74,43.22,1008.79
27,2.34,44.47,42.72,43.22,1008.80
28,2.43,44.46,42.69,43.18,1008.79
29,2.52,44.44,42.69,43.17,1008.79
30,2.61,44.42,42.68,43.20,1008.79
31,2.70,44.40,42.65,43.22,1008.79
32,2.79,44.37,42.63,43.26,1008.79
33,2.88,44.35,42.62,43.26,1008.79
34,2.97,44.34,42.60,43.22,1008.79
35,3.06,44.31,42.59,43.23,1008.79
36,3.15,44.30,42.57,43.24,1008.79
37,3.24,44.29,42.56,43.21,1008.80
38,3.33,44.28,42.55,43.21,1008.79
39,3.42,44.25,42.55,43.25,1008.80
40,3.51,44.24,42.54,43.28,1008.80
41,3.60,44.22,42.55,43.25,1008.80
42,3.69,44.21,42.53,43.24,1008.80
43,3.78,44.18,42.53,43.25,1008.81
44,3.87,44.17,42.51,43.27,1008.81
45,3.96,44.15,42.50,43.32,1008.80
46,4.05,44.14,42.47,43.30,1008.80
47,4.14,44.11,42.46,43.33,1008.79
48,4.23,44.10,42.44,43.34,1008.79
49,4.32,44.07,42.40,43.37,1008.79
50,4.41,44.06,42.39,43.41,1008.79
51,4.50,44.04,42.36,43.44,1008.80
52,4.59,44.01,42.34,43.46,1008.79
53,4.68,44.00,42.31,43.45,1008.79
54,4.77,43.98,42.29,43.48,1008.80
55,4.86,43.97,42.26,43.48,1008.80
56,4.95,43.95,42.24,43.49,1008.80
57,5.04,43.94,42.21,43.46,1008.80
58,5.13,43.93,42.19,43.46,1008.80
59,5.22,43.91,42.16,43.46,1008.80
60,5.31,43.90,42.15,43.47,1008.79
61,5.40,43.89,42.12,43.48,1008.79
62,5.49,43.86,42.12,43.49,1008.78
63,5.58,43.85,42.10,43.49,1008.78
64,5.67,43.82,42.10,43.51,1008.79
65,5.76,43.79,42.08,43.48,1008.79
66,5.85,43.77,42.08,43.50,1008.79
67,5.94,43.75,42.05,43.52,1008.79
68,6.03,43.75,42.03,43.58,1008.78
69,6.12,43.73,42.01,43.61,1008.78
70,6.21,43.71,42.00,43.63,1008.78
71,6.30,43.69,41.97,43.62,1008.77
72,6.39,43.67,41.95,43.62,1008.77
73,6.48,43.65,41.92,43.64,1008.77
74,6.57,43.63,41.88,43.65,1008.77
75,6.66,43.62,41.86,43.67,1008.76
76,6.75,43.60,41.83,43.65,1008.76
77,6.84,43.58,41.82,43.64,1008.76
78,6.93,43.56,41.80,43.66,1008.76
79,7.02,43.54,41.79,43.69,1008.77
80,7.11,43.54,41.78,43.68,1008.75
81,7.20,43.53,41.76,43.63,1008.75
82,7.29,43.52,41.75,43.65,1008.75
83,7.38,43.51,41.73,43.64,1008.75
84,7.47,43.49,41.70,43.66,1008.75
85,7.56,43.46,41.69,43.64,1008.74
86,7.65,43.43,41.69,43.64,1008.75
87,7.74,43.41,41.67,43.63,1008.75
88,7.83,43.39,41.65,43.61,1008.74
89,7.92,43.37,41.61,43.64,1008.74
90,8.01,43.34,41.61,43.64,1008.74
91,8.10,43.33,41.60,43.67,1008.75
92,8.19,43.30,41.59,43.68,1008.74
93,8.28,43.29,41.56,43.69,1008.75
94,8.37,43.26,41.54,43.72,1008.75
95,8.46,43.24,41.52,43.74,1008.76
96,8.55,43.21,41.51,43.74,1008.76
97,8.64,43.19,41.49,43.74,1008.76
98,8.73,43.16,41.46,43.75,1008.76
99,8.82,43.15,41.45,43.73,1008.76
100,8.91,43.13,41.43,43.74,1008.76
101,9.00,43.10,41.43,43.76,1008.76
102,9.09,43.07,41.42,43.76,1008.76
103,9.18,43.06,41.41,43.73,1008.76
104,9.27,43.05,41.39,43.72,1008.76
105,9.36,43.03,41.40,43.77,1008.76
106,9.45,43.01,41.37,43.76,1008.77
107,9.54,42.99,41.35,43.79,1008.77
108,9.63,42.98,41.32,43.78,1008.77
109,9.72,42.96,41.32,43.78,1008.77
110,9.81,42.95,41.32,43.78,1008.77
111,9.90,42.95,41.29,43.79,1008.77
112,9.99,42.93,41.27,43.81,1008.77
113,10.08,42.90,41.28,43.83,1008.78
114,10.17,42.90,41.27,43.83,1008.78
115,10.26,42.87,41.26,43.82,1008.78
116,10.35,42.86,41.27,43.83,1008.78
117,10.44,42.84,41.26,43.80,1008.78
118,10.53,42.82,41.23,43.81,1008.78
119,10.62,42.81,41.21,43.83,1008.79
120,10.71,42.79,41.19,43.83,1008.79
121,10.80,42.78,41.19,43.85,1008.80
122,10.89,42.77,41.19,43.87,1008.80
