Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,42.80,42.45,1008.32
2,0.09,45.00,42.60,42.50,1008.31
3,0.18,44.96,42.56,42.52,1008.30
4,0.27,44.94,42.55,42.54,1008.30
5,0.36,44.91,42.54,42.56,1008.29
6,0.45,44.90,42.52,42.55,1008.28
7,0.54,44.87,42.49,42.53,1008.27
8,0.63,44.84,42.48,42.55,1008.28
9,0.72,44.80,42.45,42.55,1008.28
10,0.81,44.78,42.43,42.61,1008.28
11,0.90,44.75,42.41,42.66,1008.27
12,0.99,44.73,42.38,42.65,1008.27
13,1.08,44.69,42.36,42.66,1008.27
14,1.17,44.67,42.34,42.67,1008.25
15,1.26,44.64,42.33,42.68,1008.27
16,1.35,44.61,42.30,42.69,1008.28
17,1.44,44.57,42.27,42.67,1008.27
18,1.53,44.54,42.23,42.69,1008.27
19,1.62,44.54,42.19,42.69,1008.28
20,1.71,44.52,42.18,42.69,1008.27
21,1.80,44.49,42.14,42.71,1008.27
22,1.89,44.46,42.12,42.72,1008.29
23,1.98,44.44,42.10,42.77,1008.30
24,2.07,44.39,42.07,42.79,1008.30
25,2.16,44.38,42.08,42.77,1008.30
26,2.25,44.33,42.06,42.80,1008.32
27,2.34,44.30,42.04,42.82,1008.32
28,2.43,44.27,42.01,42.86,1008.32
29,2.52,44.23,41.99,42.87,1008.32
30,2.61,44.22,41.98,42.87,1008.32
31,2.70,44.19,41.94,42.88,1008.32
32,2.79,44.17,41.92,42.88,1008.34
33,2.88,44.14,41.90,42.90,1008.35
34,2.97,44.12,41.88,42.87,1008.34
35,3.06,44.09,41.85,42.90,1008.34
36,3.15,44.08,41.80,42.93,1008.34
37,3.24,44.07,41.78,42.92,1008.34
38,3.33,44.04,41.76,42.96,1008.34
39,3.42,44.01,41.73,42.94,1008.34
40,3.51,43.97,41.70,42.98,1008.34
41,3.60,43.94,41.67,42.97,1008.33
42,3.69,43.92,41.64,42.98,1008.36
43,3.78,43.90,41.64,43.01,1008.36
44,3.87,43.89,41.62,43.02,1008.35
45,3.96,43.84,41.61,43.06,1008.37
46,4.05,43.82,41.58,43.05,1008.38
47,4.14,43.79,41.54,43.04,1008.39
48,4.23,43.75,41.51,43.04,1008.39
49,4.32,43.73,41.50,43.05,1008.37
50,4.41,43.71,41.47,43.08,1008.37
51,4.50,43.68,41.44,43.09,1008.38
52,4.59,43.67,41.40,43.07,1008.38
53,4.68,43.63,41.38,43.09,1008.37
54,4.77,43.61,41.36,43.10,1008.37
55,4.86,43.57,41.34,43.10,1008.37
56,4.95,43.53,41.33,43.10,1008.36
57,5.04,43.51,41.29,43.13,1008.35
58,5.13,43.48,41.25,43.15,1008.34
59,5.22,43.46,41.22,43.15,1008.35
60,5.31,43.42,41.20,43.17,1008.34
61,5.40,43.40,41.16,43.20,1008.33
62,5.49,43.38,41.15,43.22,1008.32
63,5.58,43.36,41.14,43.21,1008.31
64,5.67,43.33,41.12,43.24,1008.32
65,5.76,43.32,41.07,43.26,1008.32
