Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,43.08,40.47,1008.34
2,0.09,44.95,43.09,40.45,1008.34
3,0.18,44.92,43.06,40.47,1008.35
4,0.27,44.88,43.05,40.48,1008.36
5,0.36,44.86,43.03,40.49,1008.37
6,0.45,44.85,43.02,40.52,1008.36
7,0.54,44.83,43.01,40.51,1008.37
8,0.63,44.80,42.99,40.52,1008.37
9,0.72,44.78,42.96,40.54,1008.38
10,0.81,44.74,42.95,40.53,1008.37
11,0.90,44.72,42.93,40.53,1008.38
12,0.99,44.69,42.92,40.55,1008.40
13,1.08,44.67,42.91,40.53,1008.40
14,1.17,44.66,42.90,40.55,1008.41
15,1.26,44.65,42.86,40.54,1008.41
16,1.35,44.62,42.85,40.53,1008.43
17,1.44,44.61,42.81,40.52,1008.43
18,1.53,44.57,42.78,40.50,1008.43
19,1.62,44.56,42.77,40.49,1008.42
20,1.71,44.56,42.76,40.51,1008.41
21,1.80,44.55,42.74,40.51,1008.40
22,1.89,44.53,42.73,40.54,1008.39
23,1.98,44.52,42.71,40.52,1008.39
24,2.07,44.50,42.66,40.51,1008.39
25,2.16,44.49,42.66,40.48,1008.37
26,2.25,44.47,42.62,40.48,1008.37
27,2.34,44.44,42.60,40.46,1008.36
28,2.43,44.44,42.56,40.44,1008.36
29,2.52,44.43,42.54,40.44,1008.34
30,2.61,44.40,42.51,40.45,1008.33
31,2.70,44.38,42.49,40.43,1008.32
32,2.79,44.35,42.46,40.45,1008.31
33,2.88,44.32,42.43,40.48,1008.32
34,2.97,44.30,42.39,40.46,1008.32
35,3.06,44.29,42.39,40.48,1008.31
36,3.15,44.26,42.36,40.47,1008.32
37,3.24,44.23,42.36,40.48,1008.31
38,3.33,44.21,42.35,40.44,1008.31
39,3.42,44.20,42.33,40.47,1008.31
40,3.51,44.19,42.32,40.48,1008.31
41,3.60,44.17,42.29,40.49,1008.31
42,3.69,44.15,42.27,40.50,1008.30
43,3.78,44.13,42.26,40.50,1008.30
44,3.87,44.13,42.24,40.49,1008.30
45,3.96,44.12,42.21,40.49,1008.30
46,4.05,44.09,42.19,40.48,1008.30
47,4.14,44.07,42.16,40.47,1008.30
48,4.23,44.03,42.14,40.46,1008.31
49,4.32,44.02,42.14,40.49,1008.30
50,4.41,44.01,42.13,40.51,1008.30
51,4.50,43.99,42.12,40.53,1008.31
52,4.59,43.97,42.10,40.52,1008.32
53,4.68,43.98,42.08,40.51,1008.32
54,4.77,43.96,42.05,40.49,1008.31
55,4.86,43.94,42.05,40.48,1008.31
56,4.95,43.93,42.04,40.50,1008.32
57,5.04,43.92,42.01,40.50,1008.33
58,5.13,43.91,42.01,40.50,1008.33
59,5.22,43.87,41.99,40.50,1008.33
60,5.31,43.87,41.98,40.51,1008.35
61,5.40,43.86,41.96,40.51,1008.36
62,5.49,43.85,41.93,40.53,1008.37
63,5.58,43.81,41.92,40.51,1008.38
64,5.67,43.79,41.93,40.52,1008.38
65,5.76,43.78,41.90,40.56,1008.39
66,5.85,43.74,41.90,40.58,1008.41
67,5.94,43.71,41.87,40.56,1008.39
68,6.03,43.68,41.86,40.57,1008.39
69,6.12,43.67,41.82,40.56,1008.38
70,6.21,43.64,41.83,40.55,1008.39
71,6.30,43.62,41.81,40.55,1008.38
72,6.39,43.61,41.82,40.55,1008.37
73,6.48,43.59,41.80,40.57,1008.38
74,6.57,43.56,41.79,40.59,1008.39
75,6.66,43.54,41.77,40.58,1008.39
76,6.75,43.54,41.76,40.57,1008.39
77,6.84,43.51,41.74,40.55,1008.38
78,6.93,43.48,41.71,40.56,1008.39
79,7.02,43.46,41.70,40.56,1008.39
80,7.11,43.45,41.68,40.55,1008.37
81,7.20,43.43,41.66,40.53,1008.35
82,7.29,43.39,41.64,40.53,1008.35
83,7.38,43.38,41.61,40.55,1008.33
84,7.47,43.36,41.59,40.52,1008.32
85,7.56,43.33,41.55,40.54,1008.32
86,7.65,43.31,41.55,40.56,1008.32
87,7.74,43.29,41.52,40.55,1008.31
88,7.83,43.28,41.49,40.54,1008.32
89,7.92,43.27,41.46,40.54,1008.31
90,8.01,43.25,41.45,40.54,1008.32
91,8.10,43.22,41.43,40.53,1008.32
92,8.19,43.20,41.41,40.51,1008.32
93,8.28,43.18,41.40,40.52,1008.31
94,8.37,43.15,41.40,40.51,1008.31
95,8.46,43.13,41.37,40.49,1008.31
96,8.55,43.12,41.32,40.50,1008.31
97,8.64,43.09,41.30,40.50,1008.31
98,8.73,43.07,41.28,40.50,1008.32
99,8.82,43.06,41.25,40.47,1008.31
100,8.91,43.03,41.23,40.45,1008.32
101,9.00,43.01,41.22,40.47,1008.33
102,9.09,43.00,41.19,40.48,1008.32
103,9.18,42.96,41.17,40.45,1008.32
104,9.27,42.94,41.15,40.44,1008.32
105,9.36,42.93,41.16,40.44,1008.33
106,9.45,42.91,41.12,40.47,1008.34
107,9.54,42.89,41.09,40.47,1008.35
108,9.63,42.88,41.07,40.48,1008.36
109,9.72,42.87,41.04,40.45,1008.37
110,9.81,42.85,41.03,40.46,1008.38
111,9.90,42.82,40.99,40.48,1008.39
112,9.99,42.79,40.97,40.48,1008.40
113,10.08,42.77,40.95,40.49,1008.39
114,10.17,42.76,40.94,40.47,1008.40
115,10.26,42.75,40.93,40.47,1008.38
116,10.35,42.72,40.92,40.47,1008.38
117,10.44,42.72,40.90,40.47,1008.38
118,10.53,42.70,40.86,40.47,1008.39
119,10.62,42.67,40.83,40.50,1008.37
120,10.71,42.63,40.82,40.50,1008.38
121,10.80,42.63,40.81,40.50,1008.37
122,10.89,42.62,40.80,40.52,1008.37
123,10.98,42.62,40.77,40.51,1008.35
124,11.07,42.59,40.74,40.48,1008.36
125,11.16,42.58,40.75,40.50,1008.36
126,11.25,42.55,40.73,40.51,1008.37
127,11.34,42.55,40.73,40.53,1008.37
128,11.43,42.53,40.74,40.53,1008.37
129,11.52,42.53,40.74,40.52,1008.36
130,11.61,42.51,40.73,40.53,1008.36
131,11.70,42.50,40.72,40.52,1008.36
132,11.79,42.48,40.69,40.54,1008.36
133,11.88,42.47,40.69,40.57,1008.33
134,11.97,42.45,40.66,40.58,1008.31
135,12.06,42.43,40.66,40.58,1008.31
136,12.15,42.40,40.67,40.58,1008.31
137,12.24,42.39,40.65,40.57,1008.33
138,12.33,42.39,40.62,40.55,1008.32
139,12.42,42.38,40.61,40.53,1008.32
140,12.51,42.37,40.59,40.55,1008.31
141,12.60,42.35,40.58,40.56,1008.31
