Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,43.28,41.54,1008.38
2,0.09,45.00,43.23,41.56,1008.38
3,0.18,44.97,43.20,41.56,1008.37
4,0.27,44.94,43.18,41.54,1008.36
5,0.36,44.92,43.16,41.55,1008.35
6,0.45,44.91,43.12,41.55,1008.35
7,0.54,44.89,43.09,41.54,1008.35
8,0.63,44.89,43.08,41.56,1008.36
9,0.72,44.87,43.04,41.57,1008.35
10,0.81,44.84,43.00,41.58,1008.34
11,0.90,44.81,42.99,41.57,1008.35
12,0.99,44.77,42.99,41.59,1008.34
13,1.08,44.73,42.95,41.57,1008.34
14,1.17,44.71,42.93,41.57,1008.33
15,1.26,44.69,42.92,41.58,1008.33
16,1.35,44.67,42.88,41.58,1008.33
17,1.44,44.65,42.83,41.57,1008.32
18,1.53,44.63,42.82,41.57,1008.32
19,1.62,44.60,42.79,41.58,1008.31
20,1.71,44.57,42.77,41.59,1008.31
21,1.80,44.54,42.78,41.63,1008.30
22,1.89,44.49,42.77,41.63,1008.31
23,1.98,44.46,42.75,41.62,1008.30
24,2.07,44.43,42.72,41.64,1008.29
25,2.16,44.42,42.71,41.65,1008.28
26,2.25,44.39,42.69,41.66,1008.27
27,2.34,44.37,42.67,41.66,1008.28
28,2.43,44.35,42.65,41.65,1008.28
29,2.52,44.30,42.61,41.64,1008.28
30,2.61,44.27,42.59,41.67,1008.28
31,2.70,44.26,42.56,41.67,1008.29
32,2.79,44.25,42.53,41.68,1008.29
33,2.88,44.23,42.52,41.68,1008.28
34,2.97,44.20,42.50,41.67,1008.29
35,3.06,44.19,42.46,41.69,1008.29
36,3.15,44.15,42.44,41.69,1008.27
37,3.24,44.13,42.44,41.67,1008.27
38,3.33,44.10,42.41,41.68,1008.28
39,3.42,44.06,42.39,41.68,1008.28
40,3.51,44.02,42.39,41.70,1008.28
41,3.60,44.01,42.35,41.71,1008.30
42,3.69,43.99,42.35,41.69,1008.30
43,3.78,43.99,42.31,41.71,1008.30
44,3.87,43.95,42.30,41.73,1008.32
45,3.96,43.92,42.29,41.75,1008.32
46,4.05,43.88,42.27,41.75,1008.32
47,4.14,43.85,42.24,41.74,1008.34
48,4.23,43.84,42.23,41.74,1008.34
49,4.32,43.83,42.22,41.76,1008.34
50,4.41,43.80,42.21,41.76,1008.33
51,4.50,43.77,42.19,41.74,1008.35
52,4.59,43.75,42.19,41.74,1008.34
53,4.68,43.73,42.16,41.74,1008.35
54,4.77,43.71,42.14,41.71,1008.35
55,4.86,43.69,42.13,41.69,1008.34
56,4.95,43.67,42.12,41.70,1008.34
57,5.04,43.64,42.10,41.71,1008.35
58,5.13,43.61,42.08,41.67,1008.35
59,5.22,43.60,42.04,41.66,1008.35
60,5.31,43.57,42.02,41.65,1008.37
61,5.40,43.57,42.02,41.66,1008.37
62,5.49,43.55,42.01,41.66,1008.38
63,5.58,43.55,41.99,41.66,1008.37
64,5.67,43.52,41.97,41.62,1008.37
65,5.76,43.49,41.93,41.63,1008.36
66,5.85,43.45,41.90,41.64,1008.35
67,5.94,43.44,41.87,41.62,1008.35
68,6.03,43.41,41.87,41.62,1008.37
69,6.12,43.39,41.84,41.63,1008.36
70,6.21,43.37,41.80,41.61,1008.35
71,6.30,43.36,41.78,41.61,1008.35
72,6.39,43.33,41.74,41.59,1008.36
73,6.48,43.30,41.73,41.61,1008.36
74,6.57,43.26,41.72,41.60,1008.36
75,6.66,43.23,41.70,41.61,1008.36
76,6.75,43.22,41.66,41.62,1008.37
77,6.84,43.19,41.63,41.61,1008.39
78,6.93,43.17,41.61,41.63,1008.38
79,7.02,43.14,41.58,41.62,1008.37
80,7.11,43.11,41.56,41.62,1008.37
81,7.20,43.09,41.53,41.62,1008.37
82,7.29,43.07,41.49,41.64,1008.36
83,7.38,43.05,41.49,41.60,1008.37
84,7.47,43.03,41.45,41.61,1008.37
85,7.56,43.00,41.44,41.61,1008.37
86,7.65,42.98,41.42,41.61,1008.37
87,7.74,42.96,41.40,41.60,1008.38
88,7.83,42.95,41.38,41.60,1008.39
89,7.92,42.94,41.36,41.61,1008.38
90,8.01,42.93,41.34,41.61,1008.39
91,8.10,42.91,41.31,41.62,1008.38
92,8.19,42.88,41.27,41.60,1008.37
93,8.28,42.86,41.25,41.60,1008.36
94,8.37,42.84,41.23,41.62,1008.36
95,8.46,42.82,41.20,41.63,1008.35
96,8.55,42.80,41.17,41.62,1008.35
97,8.64,42.79,41.15,41.62,1008.35
98,8.73,42.78,41.13,41.61,1008.35
99,8.82,42.75,41.12,41.61,1008.34
100,8.91,42.74,41.11,41.62,1008.35
101,9.00,42.73,41.07,41.63,1008.35
102,9.09,42.69,41.04,41.63,1008.35
103,9.18,42.67,41.03,41.64,1008.34
104,9.27,42.64,41.02,41.63,1008.34
105,9.36,42.62,41.00,41.64,1008.33
106,9.45,42.61,40.96,41.60,1008.35
107,9.54,42.59,40.95,41.59,1008.35
108,9.63,42.56,40.91,41.59,1008.34
109,9.72,42.53,40.89,41.60,1008.33
110,9.81,42.52,40.87,41.60,1008.32
111,9.90,42.49,40.86,41.59,1008.32
112,9.99,42.46,40.82,41.61,1008.32
113,10.08,42.43,40.81,41.63,1008.33
114,10.17,42.41,40.82,41.65,1008.33
115,10.26,42.39,40.79,41.68,1008.33
116,10.35,42.40,40.76,41.66,1008.33
117,10.44,42.36,40.76,41.65,1008.34
118,10.53,42.33,40.75,41.65,1008.34
119,10.62,42.30,40.74,41.66,1008.34
120,10.71,42.27,40.73,41.68,1008.34
121,10.80,42.25,40.70,41.68,1008.35
122,10.89,42.23,40.69,41.65,1008.34
123,10.98,42.20,40.68,41.66,1008.35
124,11.07,42.17,40.65,41.66,1008.34
125,11.16,42.14,40.67,41.65,1008.36
126,11.25,42.15,40.65,41.66,1008.36
127,11.34,42.13,40.62,41.66,1008.36
128,11.43,42.11,40.58,41.65,1008.36
129,11.52,42.09,40.57,41.63,1008.36
130,11.61,42.06,40.56,41.65,1008.35
131,11.70,42.05,40.56,41.62,1008.35
132,11.79,42.03,40.56,41.62,1008.35
133,11.88,42.00,40.54,41.61,1008.35
134,11.97,41.98,40.51,41.62,1008.35
135,12.06,41.96,40.51,41.63,1008.35
136,12.15,41.95,40.48,41.61,1008.35
137,12.24,41.92,40.47,41.61,1008.35
138,12.33,41.90,40.44,41.61,1008.36
139,12.42,41.90,40.41,41.59,1008.35
140,12.51,41.88,40.41,41.62,1008.36
141,12.60,41.85,40.37,41.62,1008.37
142,12.69,41.82,40.37,41.60,1008.38
143,12.78,41.80,40.37,41.61,1008.38
144,12.87,41.79,40.37,41.61,1008.38
145,12.96,41.78,40.34,41.62,1008.39
146,13.05,41.76,40.32,41.62,1008.38
147,13.14,41.75,40.30,41.62,1008.40
148,13.23,41.73,40.27,41.62,1008.41
149,13.32,41.71,40.25,41.61,1008.41
150,13.41,41.68,40.23,41.62,1008.41
151,13.50,41.67,40.21,41.62,1008.42
152,13.59,41.65,40.21,41.59,1008.41
153,13.68,41.62,40.20,41.60,1008.40
154,13.77,41.60,40.16,41.60,1008.39
155,13.86,41.60,40.15,41.60,1008.41
156,13.95,41.57,40.13,41.60,1008.42
157,14.04,41.55,40.12,41.62,1008.42
158,14.13,41.53,40.09,41.60,1008.40
159,14.22,41.50,40.08,41.59,1008.41
160,14.31,41.48,40.05,41.59,1008.40
161,14.40,41.46,40.02,41.60,1008.40
162,14.49,41.44,39.98,41.60,1008.41
163,14.58,41.44,39.96,41.57,1008.40
164,14.67,41.44,39.92,41.56,1008.41
165,14.76,41.40,39.89,41.57,1008.42
166,14.85,41.37,39.86,41.57,1008.43
167,14.94,41.35,39.84,41.56,1008.43
168,15.03,41.33,39.82,41.55,1008.43
169,15.12,41.32,39.81,41.56,1008.43
170,15.21,41.30,39.75,41.56,1008.42
171,15.30,41.28,39.75,41.55,1008.41
172,15.39,41.27,39.73,41.56,1008.42
173,15.48,41.24,39.73,41.56,1008.41
174,15.57,41.21,39.70,41.59,1008.41
175,15.66,41.18,39.68,41.59,1008.42
176,15.75,41.16,39.64,41.59,1008.41
177,15.84,41.15,39.62,41.63,1008.40
178,15.93,41.12,39.60,41.65,1008.40
179,16.02,41.11,39.58,41.63,1008.39
180,16.11,41.09,39.55,41.64,1008.39
181,16.20,41.07,39.52,41.63,1008.38
182,16.29,41.05,39.49,41.64,1008.38
183,16.38,41.02,39.47,41.64,1008.37
184,16.47,41.00,39.45,41.67,1008.38
185,16.56,40.97,39.43,41.68,1008.37
186,16.65,40.97,39.44,41.68,1008.36
187,16.74,40.97,39.43,41.68,1008.35
188,16.83,40.95,39.42,41.70,1008.35
189,16.92,40.94,39.40,41.69,1008.34
190,17.01,40.91,39.38,41.69,1008.34
191,17.10,40.89,39.37,41.67,1008.33
192,17.19,40.87,39.35,41.70,1008.33
193,17.28,40.87,39.35,41.71,1008.33
194,17.37,40.85,39.33,41.73,1008.33
195,17.46,40.82,39.32,41.73,1008.32
196,17.55,40.81,39.31,41.73,1008.31
197,17.64,40.79,39.29,41.71,1008.30
198,17.73,40.77,39.28,41.74,1008.30
199,17.82,40.74,39.27,41.71,1008.30
200,17.91,40.72,39.27,41.74,1008.30
201,18.00,40.70,39.24,41.73,1008.28
202,18.09,40.67,39.22,41.74,1008.27
203,18.18,40.63,39.22,41.76,1008.27
204,18.27,40.61,39.21,41.75,1008.29
205,18.36,40.60,39.18,41.74,1008.30
206,18.45,40.56,39.17,41.75,1008.29
207,18.54,40.56,39.14,41.74,1008.29
208,18.63,40.55,39.14,41.74,1008.29
209,18.72,40.53,39.13,41.77,1008.28
210,18.81,40.51,39.11,41.75,1008.29
211,18.90,40.50,39.09,41.75,1008.29
212,18.99,40.48,39.09,41.77,1008.29
213,19.08,40.45,39.06,41.77,1008.30
