Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,43.54,42.97,1008.91
2,0.09,44.98,43.36,42.97,1008.91
3,0.18,44.96,43.34,42.95,1008.91
4,0.27,44.95,43.33,42.97,1008.91
5,0.36,44.94,43.33,42.95,1008.90
6,0.45,44.93,43.31,42.97,1008.90
7,0.54,44.92,43.31,42.97,1008.90
8,0.63,44.91,43.30,42.96,1008.90
9,0.72,44.90,43.28,42.98,1008.90
10,0.81,44.89,43.26,43.01,1008.90
11,0.90,44.87,43.24,43.03,1008.90
12,0.99,44.86,43.23,43.05,1008.90
13,1.08,44.85,43.21,43.06,1008.90
14,1.17,44.83,43.20,43.07,1008.90
15,1.26,44.82,43.19,43.12,1008.89
16,1.35,44.81,43.18,43.08,1008.89
17,1.44,44.80,43.16,43.11,1008.89
18,1.53,44.78,43.15,43.12,1008.89
19,1.62,44.77,43.13,43.13,1008.89
20,1.71,44.76,43.12,43.15,1008.88
21,1.80,44.75,43.10,43.17,1008.88
22,1.89,44.73,43.08,43.18,1008.88
23,1.98,44.72,43.08,43.21,1008.88
24,2.07,44.71,43.06,43.19,1008.88
25,2.16,44.70,43.05,43.22,1008.88
26,2.25,44.69,43.02,43.24,1008.88
27,2.34,44.68,43.01,43.25,1008.88
28,2.43,44.67,43.01,43.22,1008.88
29,2.52,44.66,42.99,43.23,1008.88
30,2.61,44.65,43.00,43.24,1008.88
31,2.70,44.64,42.99,43.27,1008.88
32,2.79,44.61,42.98,43.27,1008.88
33,2.88,44.61,42.97,43.26,1008.88
34,2.97,44.59,42.95,43.25,1008.88
35,3.06,44.57,42.93,43.21,1008.88
36,3.15,44.56,42.92,43.21,1008.88
37,3.24,44.54,42.91,43.22,1008.88
38,3.33,44.54,42.89,43.26,1008.88
39,3.42,44.52,42.88,43.27,1008.88
40,3.51,44.53,42.87,43.26,1008.89
41,3.60,44.51,42.86,43.26,1008.89
42,3.69,44.50,42.85,43.27,1008.89
43,3.78,44.49,42.84,43.30,1008.89
44,3.87,44.48,42.84,43.33,1008.89
45,3.96,44.46,42.84,43.29,1008.89
46,4.05,44.46,42.83,43.31,1008.89
47,4.14,44.44,42.82,43.30,1008.89
48,4.23,44.43,42.80,43.29,1008.89
49,4.32,44.41,42.80,43.31,1008.89
50,4.41,44.40,42.80,43.34,1008.89
51,4.50,44.39,42.78,43.35,1008.89
52,4.59,44.39,42.77,43.35,1008.89
53,4.68,44.37,42.77,43.34,1008.89
54,4.77,44.35,42.76,43.32,1008.89
55,4.86,44.34,42.75,43.34,1008.90
56,4.95,44.33,42.75,43.34,1008.90
57,5.04,44.31,42.72,43.37,1008.90
58,5.13,44.30,42.71,43.36,1008.90
59,5.22,44.30,42.70,43.37,1008.90
60,5.31,44.29,42.69,43.37,1008.90
61,5.40,44.29,42.67,43.36,1008.90
62,5.49,44.27,42.66,43.38,1008.90
63,5.58,44.25,42.64,43.42,1008.89
64,5.67,44.24,42.63,43.44,1008.89
65,5.76,44.22,42.61,43.44,1008.90
66,5.85,44.21,42.61,43.44,1008.90
67,5.94,44.20,42.60,43.47,1008.90
