Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,43.41,42.43,1008.76
2,0.09,44.96,43.38,42.42,1008.75
3,0.18,44.94,43.39,42.41,1008.74
4,0.27,44.93,43.40,42.42,1008.73
5,0.36,44.91,43.38,42.45,1008.72
6,0.45,44.90,43.37,42.45,1008.72
7,0.54,44.89,43.35,42.43,1008.73
8,0.63,44.88,43.33,42.43,1008.73
9,0.72,44.86,43.30,42.43,1008.74
10,0.81,44.86,43.29,42.42,1008.73
11,0.90,44.84,43.27,42.41,1008.74
12,0.99,44.83,43.25,42.42,1008.74
13,1.08,44.82,43.24,42.45,1008.74
14,1.17,44.81,43.24,42.45,1008.75
15,1.26,44.80,43.22,42.48,1008.75
16,1.35,44.79,43.21,42.46,1008.76
17,1.44,44.78,43.20,42.46,1008.76
18,1.53,44.78,43.18,42.46,1008.77
19,1.62,44.77,43.17,42.46,1008.77
20,1.71,44.75,43.16,42.48,1008.77
21,1.80,44.73,43.15,42.48,1008.77
22,1.89,44.72,43.14,42.48,1008.77
23,1.98,44.70,43.12,42.47,1008.77
24,2.07,44.68,43.11,42.48,1008.78
25,2.16,44.67,43.10,42.46,1008.79
26,2.25,44.66,43.09,42.45,1008.79
27,2.34,44.64,43.08,42.43,1008.80
28,2.43,44.63,43.08,42.41,1008.80
29,2.52,44.61,43.07,42.40,1008.81
30,2.61,44.60,43.07,42.42,1008.81
31,2.70,44.59,43.06,42.45,1008.81
32,2.79,44.58,43.05,42.43,1008.81
33,2.88,44.56,43.01,42.42,1008.81
34,2.97,44.55,43.00,42.40,1008.81
35,3.06,44.53,42.98,42.40,1008.82
36,3.15,44.51,43.00,42.38,1008.81
37,3.24,44.50,42.97,42.38,1008.81
38,3.33,44.48,42.95,42.40,1008.81
39,3.42,44.46,42.94,42.41,1008.81
40,3.51,44.46,42.93,42.40,1008.81
41,3.60,44.45,42.92,42.39,1008.81
42,3.69,44.44,42.90,42.39,1008.81
43,3.78,44.43,42.89,42.41,1008.81
44,3.87,44.42,42.89,42.42,1008.80
45,3.96,44.41,42.88,42.42,1008.80
46,4.05,44.40,42.86,42.39,1008.78
47,4.14,44.39,42.83,42.40,1008.78
48,4.23,44.38,42.82,42.40,1008.77
49,4.32,44.36,42.81,42.42,1008.78
50,4.41,44.35,42.79,42.42,1008.78
51,4.50,44.33,42.76,42.42,1008.77
52,4.59,44.32,42.74,42.41,1008.76
53,4.68,44.31,42.72,42.40,1008.76
54,4.77,44.28,42.71,42.39,1008.76
55,4.86,44.25,42.68,42.40,1008.76
56,4.95,44.24,42.65,42.36,1008.76
57,5.04,44.22,42.63,42.38,1008.75
58,5.13,44.20,42.62,42.38,1008.75
59,5.22,44.20,42.60,42.39,1008.76
60,5.31,44.18,42.57,42.41,1008.76
61,5.40,44.17,42.56,42.41,1008.76
62,5.49,44.18,42.55,42.40,1008.76
63,5.58,44.16,42.53,42.37,1008.76
64,5.67,44.14,42.52,42.36,1008.76
65,5.76,44.15,42.51,42.38,1008.77
66,5.85,44.14,42.49,42.35,1008.77
67,5.94,44.11,42.48,42.34,1008.77
68,6.03,44.10,42.46,42.37,1008.78
69,6.12,44.10,42.45,42.38,1008.79
70,6.21,44.07,42.45,42.41,1008.80
71,6.30,44.06,42.45,42.42,1008.80
72,6.39,44.06,42.42,42.45,1008.80
73,6.48,44.04,42.42,42.44,1008.81
74,6.57,44.02,42.42,42.45,1008.81
75,6.66,44.01,42.41,42.45,1008.81
76,6.75,43.99,42.40,42.43,1008.81
77,6.84,43.97,42.39,42.43,1008.81
78,6.93,43.97,42.37,42.44,1008.81
79,7.02,43.96,42.35,42.43,1008.81
80,7.11,43.94,42.35,42.45,1008.82
81,7.20,43.93,42.33,42.45,1008.82
82,7.29,43.92,42.31,42.46,1008.82
83,7.38,43.90,42.29,42.47,1008.82
84,7.47,43.89,42.28,42.48,1008.82
85,7.56,43.87,42.28,42.46,1008.82
86,7.65,43.85,42.27,42.44,1008.82
87,7.74,43.83,42.26,42.44,1008.82
88,7.83,43.82,42.26,42.43,1008.82
89,7.92,43.79,42.25,42.43,1008.82
90,8.01,43.78,42.23,42.43,1008.82
91,8.10,43.77,42.22,42.44,1008.82
92,8.19,43.77,42.22,42.45,1008.82
93,8.28,43.75,42.20,42.43,1008.82
94,8.37,43.72,42.19,42.41,1008.82
95,8.46,43.69,42.18,42.44,1008.81
96,8.55,43.68,42.18,42.45,1008.81
97,8.64,43.67,42.16,42.43,1008.81
98,8.73,43.64,42.14,42.44,1008.80
99,8.82,43.63,42.14,42.44,1008.79
100,8.91,43.62,42.13,42.47,1008.79
101,9.00,43.61,42.12,42.46,1008.79
102,9.09,43.59,42.10,42.44,1008.78
103,9.18,43.59,42.09,42.44,1008.78
104,9.27,43.57,42.06,42.44,1008.78
105,9.36,43.56,42.04,42.46,1008.78
106,9.45,43.55,42.03,42.48,1008.78
107,9.54,43.53,42.03,42.48,1008.78
108,9.63,43.52,42.01,42.48,1008.78
109,9.72,43.51,42.00,42.47,1008.78
110,9.81,43.50,41.98,42.49,1008.78
111,9.90,43.49,41.97,42.48,1008.78
112,9.99,43.47,41.96,42.49,1008.78
113,10.08,43.45,41.95,42.48,1008.78
114,10.17,43.43,41.94,42.45,1008.78
115,10.26,43.43,41.95,42.45,1008.78
116,10.35,43.43,41.94,42.45,1008.78
117,10.44,43.42,41.93,42.43,1008.79
118,10.53,43.42,41.92,42.45,1008.78
119,10.62,43.40,41.91,42.44,1008.79
120,10.71,43.39,41.90,42.41,1008.79
121,10.80,43.38,41.87,42.39,1008.79
122,10.89,43.36,41.87,42.43,1008.79
123,10.98,43.34,41.87,42.45,1008.79
124,11.07,43.32,41.87,42.45,1008.80
125,11.16,43.30,41.87,42.45,1008.80
126,11.25,43.30,41.86,42.48,1008.80
127,11.34,43.28,41.86,42.49,1008.80
128,11.43,43.28,41.84,42.48,1008.80
129,11.52,43.27,41.81,42.49,1008.80
130,11.61,43.25,41.80,42.49,1008.80
131,11.70,43.26,41.79,42.52,1008.81
132,11.79,43.24,41.77,42.52,1008.81
133,11.88,43.23,41.75,42.51,1008.81
134,11.97,43.21,41.73,42.52,1008.81
135,12.06,43.20,41.72,42.51,1008.81
136,12.15,43.17,41.70,42.51,1008.81
137,12.24,43.17,41.69,42.51,1008.82
138,12.33,43.15,41.69,42.50,1008.81
139,12.42,43.13,41.69,42.50,1008.82
140,12.51,43.11,41.66,42.50,1008.82
141,12.60,43.10,41.65,42.48,1008.82
142,12.69,43.09,41.64,42.49,1008.81
143,12.78,43.09,41.63,42.48,1008.80
144,12.87,43.08,41.61,42.47,1008.80
145,12.96,43.06,41.60,42.48,1008.80
146,13.05,43.05,41.58,42.47,1008.80
147,13.14,43.05,41.58,42.48,1008.79
148,13.23,43.04,41.57,42.46,1008.79
149,13.32,43.01,41.57,42.44,1008.80
150,13.41,43.01,41.54,42.45,1008.80
151,13.50,42.99,41.54,42.46,1008.80
152,13.59,42.98,41.51,42.45,1008.80
153,13.68,42.96,41.50,42.45,1008.79
154,13.77,42.95,41.49,42.44,1008.79
155,13.86,42.94,41.47,42.42,1008.79
156,13.95,42.93,41.47,42.42,1008.79
157,14.04,42.91,41.46,42.41,1008.79
158,14.13,42.90,41.44,42.43,1008.78
159,14.22,42.90,41.43,42.41,1008.78
160,14.31,42.89,41.42,42.42,1008.78
161,14.40,42.88,41.41,42.41,1008.78
162,14.49,42.86,41.40,42.41,1008.78
163,14.58,42.85,41.36,42.42,1008.78
164,14.67,42.82,41.33,42.41,1008.78
165,14.76,42.81,41.31,42.41,1008.79
166,14.85,42.79,41.30,42.39,1008.79
167,14.94,42.79,41.28,42.39,1008.78
168,15.03,42.79,41.28,42.38,1008.78
169,15.12,42.77,41.27,42.39,1008.78
170,15.21,42.75,41.26,42.39,1008.79
171,15.30,42.74,41.25,42.39,1008.80
172,15.39,42.74,41.25,42.41,1008.80
173,15.48,42.73,41.25,42.39,1008.80
174,15.57,42.72,41.23,42.40,1008.81
175,15.66,42.71,41.23,42.40,1008.81
176,15.75,42.70,41.23,42.42,1008.81
177,15.84,42.69,41.23,42.43,1008.81
178,15.93,42.67,41.21,42.44,1008.82
179,16.02,42.66,41.20,42.45,1008.82
180,16.11,42.65,41.18,42.46,1008.82
181,16.20,42.63,41.17,42.42,1008.82
182,16.29,42.61,41.16,42.43,1008.83
183,16.38,42.60,41.16,42.44,1008.82
184,16.47,42.59,41.13,42.42,1008.82
185,16.56,42.56,41.12,42.43,1008.82
186,16.65,42.54,41.11,42.43,1008.81
187,16.74,42.53,41.11,42.40,1008.82
188,16.83,42.51,41.08,42.41,1008.81
189,16.92,42.52,41.06,42.41,1008.81
190,17.01,42.51,41.08,42.42,1008.80
191,17.10,42.50,41.06,42.45,1008.80
192,17.19,42.49,41.05,42.45,1008.80
193,17.28,42.47,41.05,42.42,1008.79
194,17.37,42.46,41.03,42.41,1008.78
195,17.46,42.44,41.03,42.42,1008.78
196,17.55,42.44,41.01,42.41,1008.77
197,17.64,42.42,41.00,42.39,1008.76
198,17.73,42.40,40.99,42.40,1008.76
199,17.82,42.38,40.97,42.41,1008.76
200,17.91,42.36,40.95,42.41,1008.76
201,18.00,42.36,40.93,42.42,1008.76
202,18.09,42.35,40.94,42.39,1008.76
203,18.18,42.34,40.94,42.39,1008.76
204,18.27,42.33,40.92,42.38,1008.75
205,18.36,42.33,40.90,42.38,1008.75
206,18.45,42.31,40.90,42.34,1008.74
207,18.54,42.31,40.89,42.32,1008.73
208,18.63,42.30,40.90,42.31,1008.73
209,18.72,42.28,40.89,42.31,1008.74
210,18.81,42.26,40.87,42.28,1008.74
211,18.90,42.26,40.85,42.29,1008.74
212,18.99,42.25,40.85,42.30,1008.63
213,19.08,42.24,40.85,42.28,1008.70
214,19.17,42.22,40.83,42.27,1008.75
215,19.26,42.21,40.82,42.29,1008.75
216,19.35,42.20,40.81,42.30,1008.76
217,19.44,42.20,40.81,42.32,1008.76
218,19.53,42.19,40.80,42.30,1008.77
219,19.62,42.18,40.81,42.31,1008.77
220,19.71,42.17,40.80,42.32,1008.77
221,19.80,42.16,40.79,42.30,1008.77
222,19.89,42.15,40.78,42.27,1008.77
223,19.98,42.14,40.77,42.27,1008.77
224,20.07,42.14,40.76,42.28,1008.78
225,20.16,42.12,40.74,42.27,1008.79
226,20.25,42.09,40.74,42.25,1008.79
227,20.34,42.06,40.73,42.23,1008.80
228,20.43,42.06,40.72,42.22,1008.79
229,20.52,42.07,40.70,42.20,1008.79
230,20.61,42.05,40.67,42.22,1008.79
231,20.70,42.04,40.65,42.23,1008.79
232,20.79,42.04,40.64,42.23,1008.80
233,20.88,42.03,40.61,42.23,1008.80
234,20.97,42.02,40.61,42.26,1008.80
235,21.06,42.00,40.58,42.26,1008.81
236,21.15,42.00,40.57,42.27,1008.80
237,21.24,41.99,40.56,42.27,1008.80
238,21.33,41.98,40.56,42.27,1008.80
239,21.42,41.95,40.55,42.28,1008.80
240,21.51,41.94,40.55,42.29,1008.80
241,21.60,41.93,40.54,42.29,1008.80
242,21.69,41.92,40.52,42.30,1008.80
243,21.78,41.91,40.52,42.31,1008.80
244,21.87,41.90,40.50,42.31,1008.80
