Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,43.04,43.23,1008.28
2,0.09,44.99,42.78,43.24,1008.28
3,0.18,44.97,42.73,43.23,1008.29
4,0.27,44.94,42.72,43.27,1008.30
5,0.36,44.90,42.69,43.29,1008.30
6,0.45,44.87,42.67,43.30,1008.30
7,0.54,44.86,42.65,43.31,1008.30
8,0.63,44.86,42.63,43.30,1008.30
9,0.72,44.83,42.61,43.36,1008.31
10,0.81,44.80,42.58,43.38,1008.33
11,0.90,44.77,42.56,43.39,1008.34
12,0.99,44.74,42.55,43.40,1008.33
13,1.08,44.72,42.53,43.40,1008.33
14,1.17,44.68,42.50,43.43,1008.35
15,1.26,44.67,42.47,43.44,1008.36
16,1.35,44.63,42.46,43.44,1008.37
17,1.44,44.61,42.43,43.42,1008.37
18,1.53,44.59,42.41,43.44,1008.37
19,1.62,44.56,42.38,43.45,1008.38
20,1.71,44.51,42.37,43.47,1008.38
21,1.80,44.49,42.34,43.49,1008.38
22,1.89,44.46,42.31,43.50,1008.37
23,1.98,44.43,42.28,43.50,1008.37
24,2.07,44.39,42.25,43.53,1008.36
25,2.16,44.36,42.21,43.54,1008.35
26,2.25,44.33,42.19,43.53,1008.36
27,2.34,44.31,42.17,43.52,1008.35
28,2.43,44.28,42.15,43.55,1008.35
29,2.52,44.26,42.11,43.57,1008.35
30,2.61,44.22,42.10,43.56,1008.35
31,2.70,44.19,42.07,43.56,1008.34
32,2.79,44.16,42.05,43.57,1008.34
33,2.88,44.12,42.04,43.59,1008.33
34,2.97,44.13,42.02,43.59,1008.32
35,3.06,44.09,42.01,43.57,1008.31
36,3.15,44.07,41.98,43.57,1008.31
37,3.24,44.05,41.97,43.53,1008.30
38,3.33,44.02,41.95,43.50,1008.30
39,3.42,43.98,41.93,43.51,1008.30
40,3.51,43.95,41.92,43.54,1008.31
41,3.60,43.92,41.89,43.57,1008.33
42,3.69,43.89,41.85,43.58,1008.31
43,3.78,43.86,41.83,43.59,1008.30
44,3.87,43.83,41.80,43.59,1008.31
45,3.96,43.80,41.77,43.60,1008.31
46,4.05,43.78,41.73,43.59,1008.31
47,4.14,43.74,41.72,43.57,1008.32
48,4.23,43.70,41.71,43.60,1008.31
49,4.32,43.67,41.66,43.61,1008.32
50,4.41,43.65,41.63,43.60,1008.30
51,4.50,43.62,41.61,43.59,1008.30
52,4.59,43.57,41.61,43.60,1008.30
53,4.68,43.55,41.60,43.60,1008.30
