Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,43.79,41.19,1008.87
2,0.09,44.98,43.78,41.19,1008.87
3,0.18,44.96,43.77,41.21,1008.87
4,0.27,44.95,43.75,41.18,1008.87
5,0.36,44.94,43.76,41.21,1008.87
6,0.45,44.92,43.76,41.21,1008.87
7,0.54,44.92,43.75,41.19,1008.87
8,0.63,44.91,43.73,41.18,1008.87
9,0.72,44.90,43.72,41.20,1008.87
10,0.81,44.88,43.71,41.23,1008.87
11,0.90,44.88,43.70,41.22,1008.87
12,0.99,44.88,43.69,41.21,1008.87
13,1.08,44.86,43.68,41.21,1008.87
14,1.17,44.85,43.67,41.24,1008.87
15,1.26,44.85,43.64,41.24,1008.87
16,1.35,44.84,43.64,41.24,1008.87
17,1.44,44.82,43.63,41.24,1008.86
18,1.53,44.82,43.63,41.23,1008.86
19,1.62,44.82,43.63,41.22,1008.86
20,1.71,44.81,43.61,41.24,1008.86
21,1.80,44.80,43.60,41.26,1008.86
22,1.89,44.80,43.60,41.27,1008.86
23,1.98,44.79,43.59,41.26,1008.86
24,2.07,44.77,43.59,41.25,1008.86
25,2.16,44.76,43.59,41.23,1008.86
26,2.25,44.75,43.58,41.24,1008.86
27,2.34,44.74,43.57,41.25,1008.86
28,2.43,44.73,43.56,41.25,1008.86
29,2.52,44.73,43.55,41.25,1008.86
30,2.61,44.73,43.56,41.27,1008.86
31,2.70,44.70,43.54,41.29,1008.86
32,2.79,44.69,43.52,41.33,1008.86
33,2.88,44.69,43.51,41.32,1008.86
34,2.97,44.68,43.51,41.31,1008.86
35,3.06,44.68,43.51,41.29,1008.87
36,3.15,44.67,43.49,41.28,1008.87
37,3.24,44.66,43.48,41.28,1008.87
38,3.33,44.65,43.47,41.26,1008.87
39,3.42,44.63,43.45,41.27,1008.87
40,3.51,44.63,43.45,41.26,1008.87
41,3.60,44.62,43.44,41.26,1008.87
42,3.69,44.62,43.42,41.28,1008.87
43,3.78,44.62,43.41,41.29,1008.87
44,3.87,44.61,43.40,41.30,1008.87
45,3.96,44.60,43.41,41.31,1008.87
46,4.05,44.58,43.40,41.29,1008.87
47,4.14,44.58,43.39,41.28,1008.87
48,4.23,44.57,43.38,41.27,1008.87
49,4.32,44.56,43.38,41.28,1008.87
50,4.41,44.54,43.37,41.26,1008.87
51,4.50,44.54,43.36,41.23,1008.87
52,4.59,44.52,43.35,41.27,1008.88
53,4.68,44.51,43.34,41.28,1008.88
54,4.77,44.51,43.32,41.28,1008.88
55,4.86,44.50,43.31,41.27,1008.88
56,4.95,44.49,43.30,41.30,1008.88
57,5.04,44.47,43.30,41.29,1008.88
58,5.13,44.46,43.28,41.32,1008.88
59,5.22,44.45,43.28,41.30,1008.88
60,5.31,44.44,43.27,41.27,1008.88
61,5.40,44.45,43.26,41.27,1008.88
62,5.49,44.43,43.25,41.29,1008.89
63,5.58,44.43,43.25,41.28,1008.89
64,5.67,44.42,43.25,41.26,1008.89
65,5.76,44.41,43.23,41.24,1008.88
66,5.85,44.40,43.22,41.27,1008.89
67,5.94,44.40,43.20,41.27,1008.89
68,6.03,44.39,43.19,41.29,1008.90
69,6.12,44.39,43.19,41.30,1008.89
70,6.21,44.39,43.17,41.27,1008.90
71,6.30,44.38,43.17,41.27,1008.90
72,6.39,44.36,43.15,41.26,1008.90
73,6.48,44.36,43.15,41.25,1008.90
74,6.57,44.35,43.15,41.26,1008.91
75,6.66,44.35,43.13,41.27,1008.91
76,6.75,44.33,43.13,41.28,1008.91
77,6.84,44.32,43.12,41.28,1008.91
78,6.93,44.31,43.11,41.26,1008.91
79,7.02,44.30,43.10,41.25,1008.91
80,7.11,44.29,43.09,41.24,1008.91
81,7.20,44.28,43.07,41.23,1008.90
82,7.29,44.28,43.07,41.22,1008.91
83,7.38,44.26,43.05,41.22,1008.90
84,7.47,44.25,43.04,41.19,1008.90
85,7.56,44.25,43.04,41.19,1008.90
86,7.65,44.23,43.03,41.21,1008.90
87,7.74,44.22,43.02,41.22,1008.90
88,7.83,44.21,43.03,41.23,1008.90
89,7.92,44.21,43.03,41.24,1008.90
90,8.01,44.21,43.02,41.24,1008.90
91,8.10,44.19,43.01,41.23,1008.90
92,8.19,44.18,42.99,41.20,1008.90
93,8.28,44.18,42.98,41.21,1008.90
94,8.37,44.16,42.98,41.20,1008.90
