Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
77,6.84,44.15,43.18,41.66,1008.86
78,6.93,44.14,43.17,41.67,1008.86
79,7.02,44.13,43.17,41.71,1008.87
80,7.11,44.12,43.16,41.72,1008.87
81,7.20,44.11,43.16,41.71,1008.86
82,7.29,44.10,43.14,41.71,1008.87
83,7.38,44.09,43.14,41.71,1008.86
84,7.47,44.07,43.15,41.72,1008.87
85,7.56,44.07,43.14,41.73,1008.87
86,7.65,44.05,43.13,41.77,1008.87
87,7.74,44.05,43.11,41.74,1008.88
88,7.83,44.05,43.10,41.75,1008.87
89,7.92,44.04,43.09,41.74,1008.87
90,8.01,44.03,43.08,41.73,1008.87
91,8.10,44.02,43.05,41.70,1008.87
92,8.19,44.00,43.05,41.70,1008.88
93,8.28,43.99,43.04,41.70,1008.87
94,8.37,43.99,43.03,41.69,1008.87
95,8.46,43.97,43.01,41.66,1008.88
96,8.55,43.96,43.00,41.66,1008.88
97,8.64,43.95,42.99,41.64,1008.88
98,8.73,43.94,42.98,41.63,1008.88
99,8.82,43.93,42.98,41.60,1008.88
100,8.91,43.93,42.97,41.58,1008.88
101,9.00,43.93,42.95,41.55,1008.88
102,9.09,43.92,42.95,41.54,1008.88
103,9.18,43.92,42.95,41.52,1008.88
104,9.27,43.90,42.95,41.51,1008.89
105,9.36,43.89,42.93,41.52,1008.89
106,9.45,43.88,42.91,41.48,1008.89
107,9.54,43.88,42.90,41.49,1008.89
108,9.63,43.88,42.89,41.47,1008.90
109,9.72,43.86,42.89,41.44,1008.89
110,9.81,43.85,42.87,41.42,1008.89
111,9.90,43.85,42.85,41.43,1008.89
112,9.99,43.83,42.84,41.44,1008.90
113,10.08,43.81,42.82,41.41,1008.90
114,10.17,43.80,42.81,41.43,1008.90
115,10.26,43.80,42.81,41.46,1008.90
116,10.35,43.79,42.80,41.47,1008.90
117,10.44,43.77,42.79,41.49,1008.91
118,10.53,43.75,42.78,41.50,1008.91
119,10.62,43.74,42.76,41.50,1008.91
120,10.71,43.74,42.75,41.50,1008.90
121,10.80,43.73,42.73,41.50,1008.91
122,10.89,43.72,42.72,41.49,1008.91
123,10.98,43.71,42.71,41.50,1008.91
124,11.07,43.69,42.70,41.50,1008.91
125,11.16,43.68,42.69,41.54,1008.91
126,11.25,43.67,42.68,41.54,1008.91
127,11.34,43.66,42.67,41.54,1008.91
128,11.43,43.64,42.67,41.55,1008.91
129,11.52,43.64,42.66,41.57,1008.91
130,11.61,43.64,42.66,41.61,1008.91
131,11.70,43.63,42.65,41.59,1008.90
132,11.79,43.62,42.63,41.62,1008.91
133,11.88,43.60,42.64,41.62,1008.91
134,11.97,43.61,42.63,41.62,1008.90
135,12.06,43.60,42.62,41.61,1008.90
136,12.15,43.58,42.61,41.60,1008.90
137,12.24,43.57,42.60,41.62,1008.90
138,12.33,43.57,42.59,41.61,1008.89
139,12.42,43.56,42.58,41.61,1008.89
140,12.51,43.55,42.57,41.61,1008.89
141,12.60,43.54,42.56,41.64,1008.89
142,12.69,43.53,42.56,41.64,1008.88
143,12.78,43.52,42.55,41.63,1008.89
144,12.87,43.51,42.55,41.63,1008.88
145,12.96,43.50,42.54,41.67,1008.88
146,13.05,43.49,42.53,41.66,1008.88
147,13.14,43.48,42.53,41.64,1008.88
148,13.23,43.48,42.52,41.62,1008.87
149,13.32,43.47,42.50,41.64,1008.88
150,13.41,43.45,42.49,41.67,1008.87
151,13.50,43.45,42.49,41.66,1008.88
152,13.59,43.45,42.47,41.67,1008.88
153,13.68,43.43,42.47,41.67,1008.87
154,13.77,43.42,42.45,41.67,1008.87
155,13.86,43.42,42.45,41.67,1008.87
156,13.95,43.41,42.45,41.68,1008.87
157,14.04,43.40,42.43,41.67,1008.87
158,14.13,43.39,42.42,41.66,1008.87
159,14.22,43.38,42.42,41.67,1008.87
160,14.31,43.37,42.41,41.65,1008.87
161,14.40,43.37,42.39,41.64,1008.87
162,14.49,43.35,42.39,41.66,1008.87
163,14.58,43.34,42.38,41.67,1008.87
164,14.67,43.33,42.36,41.67,1008.87
165,14.76,43.32,42.35,41.66,1008.87
166,14.85,43.31,42.35,41.67,1008.87
167,14.94,43.30,42.33,41.67,1008.87
168,15.03,43.29,42.32,41.67,1008.87
169,15.12,43.28,42.31,41.67,1008.87
170,15.21,43.27,42.30,41.68,1008.87
171,15.30,43.26,42.29,41.67,1008.87
172,15.39,43.25,42.28,41.69,1008.87
173,15.48,43.24,42.28,41.70,1008.87
174,15.57,43.22,42.27,41.70,1008.87
175,15.66,43.21,42.26,41.67,1008.87
176,15.75,43.21,42.24,41.70,1008.88
177,15.84,43.20,42.23,41.73,1008.88
178,15.93,43.19,42.21,41.71,1008.88
179,16.02,43.19,42.20,41.72,1008.89
180,16.11,43.18,42.19,41.70,1008.88
181,16.20,43.16,42.18,41.70,1008.88
182,16.29,43.15,42.17,41.69,1008.89
183,16.38,43.15,42.17,41.72,1008.89
184,16.47,43.13,42.15,41.70,1008.89
185,16.56,43.13,42.14,41.68,1008.89
186,16.65,43.12,42.13,41.66,1008.89
187,16.74,43.11,42.13,41.67,1008.89
188,16.83,43.10,42.12,41.67,1008.89
189,16.92,43.10,42.11,41.69,1008.89
190,17.01,43.09,42.10,41.70,1008.89
191,17.10,43.07,42.08,41.69,1008.89
192,17.19,43.06,42.09,41.70,1008.88
193,17.28,43.05,42.08,41.70,1008.89
194,17.37,43.05,42.06,41.71,1008.89
195,17.46,43.03,42.04,41.70,1008.89
196,17.55,43.03,42.03,41.70,1008.89
197,17.64,43.01,42.02,41.72,1008.89
198,17.73,43.00,42.02,41.72,1008.89
199,17.82,43.00,42.00,41.71,1008.89
200,17.91,42.98,41.99,41.71,1008.89
201,18.00,42.97,41.98,41.69,1008.89
202,18.09,42.96,41.97,41.69,1008.89
203,18.18,42.96,41.97,41.66,1008.88
204,18.27,42.95,41.96,41.65,1008.89
205,18.36,42.95,41.94,41.65,1008.88
206,18.45,42.95,41.93,41.65,1008.88
207,18.54,42.94,41.91,41.64,1008.88
208,18.63,42.93,41.89,41.66,1008.88
209,18.72,42.91,41.89,41.65,1008.88
210,18.81,42.91,41.87,41.66,1008.88
211,18.90,42.89,41.87,41.65,1008.88
212,18.99,42.88,41.86,41.63,1008.88
213,19.08,42.87,41.87,41.64,1008.87
214,19.17,42.86,41.87,41.63,1008.87
215,19.26,42.85,41.87,41.65,1008.87
216,19.35,42.84,41.85,41.63,1008.87
217,19.44,42.83,41.84,41.64,1008.87
218,19.53,42.82,41.83,41.63,1008.87
219,19.62,42.81,41.83,41.65,1008.87
220,19.71,42.79,41.81,41.65,1008.87
221,19.80,42.78,41.82,41.64,1008.86
222,19.89,42.77,41.80,41.64,1008.86
223,19.98,42.76,41.79,41.64,1008.86
224,20.07,42.75,41.78,41.66,1008.86
225,20.16,42.73,41.77,41.64,1008.85
226,20.25,42.72,41.75,41.63,1008.86
227,20.34,42.72,41.74,41.60,1008.86
228,20.43,42.71,41.72,41.62,1008.86
229,20.52,42.69,41.72,41.64,1008.86
230,20.61,42.68,41.72,41.67,1008.85
231,20.70,42.67,41.70,41.67,1008.85
232,20.79,42.67,41.69,41.65,1008.85
233,20.88,42.66,41.69,41.65,1008.85
234,20.97,42.64,41.68,41.66,1008.86
235,21.06,42.63,41.67,41.66,1008.85
236,21.15,42.62,41.65,41.66,1008.86
237,21.24,42.60,41.64,41.65,1008.85
238,21.33,42.58,41.62,41.62,1008.85
239,21.42,42.58,41.61,41.63,1008.85
240,21.51,42.57,41.61,41.64,1008.85
241,21.60,42.56,41.60,41.64,1008.85
242,21.69,42.55,41.59,41.66,1008.85
243,21.78,42.54,41.58,41.65,1008.85
244,21.87,42.53,41.58,41.68,1008.85
245,21.96,42.52,41.57,41.67,1008.85
246,22.05,42.51,41.57,41.67,1008.85
247,22.14,42.51,41.56,41.65,1008.85
248,22.23,42.49,41.56,41.65,1008.85
249,22.32,42.49,41.54,41.66,1008.85
250,22.41,42.49,41.53,41.65,1008.85
251,22.50,42.47,41.52,41.66,1008.85
252,22.59,42.47,41.53,41.65,1008.86
253,22.68,42.46,41.52,41.66,1008.86
254,22.77,42.46,41.52,41.66,1008.86
255,22.86,42.44,41.53,41.66,1008.86
256,22.95,42.43,41.51,41.65,1008.86
257,23.04,42.42,41.51,41.65,1008.86
258,23.13,42.42,41.49,41.68,1008.86
259,23.22,42.42,41.49,41.65,1008.86
260,23.31,42.40,41.47,41.66,1008.86
261,23.40,42.39,41.46,41.66,1008.85
262,23.49,42.39,41.46,41.65,1008.86
263,23.58,42.38,41.46,41.65,1008.86
264,23.67,42.36,41.45,41.65,1008.86
265,23.76,42.35,41.45,41.66,1008.86
266,23.85,42.34,41.44,41.66,1008.86
267,23.94,42.33,41.43,41.63,1008.86
268,24.03,42.32,41.41,41.63,1008.86
269,24.12,42.31,41.40,41.63,1008.86
270,24.21,42.31,41.39,41.62,1008.86
271,24.30,42.30,41.39,41.66,1008.86
272,24.39,42.29,41.38,41.65,1008.86
273,24.48,42.29,41.37,41.62,1008.86
274,24.57,42.27,41.37,41.60,1008.86
275,24.66,42.27,41.36,41.60,1008.86
276,24.75,42.27,41.34,41.61,1008.85
277,24.84,42.26,41.33,41.62,1008.85
278,24.93,42.25,41.33,41.63,1008.86
279,25.02,42.23,41.32,41.64,1008.86
280,25.11,42.22,41.31,41.65,1008.87
281,25.20,42.21,41.30,41.64,1008.86
282,25.29,42.21,41.30,41.64,1008.86
283,25.38,42.20,41.29,41.65,1008.86
284,25.47,42.18,41.28,41.65,1008.86
285,25.56,42.17,41.26,41.65,1008.86
286,25.65,42.16,41.26,41.65,1008.86
287,25.74,42.16,41.24,41.64,1008.86
288,25.83,42.15,41.22,41.65,1008.86
289,25.92,42.15,41.21,41.64,1008.86
290,26.01,42.14,41.21,41.66,1008.87
291,26.10,42.12,41.20,41.68,1008.87
292,26.19,42.12,41.19,41.68,1008.87
293,26.28,42.11,41.17,41.70,1008.87
294,26.37,42.10,41.16,41.69,1008.87
295,26.46,42.09,41.15,41.72,1008.87
296,26.55,42.08,41.15,41.71,1008.87
297,26.64,42.08,41.14,41.71,1008.88
298,26.73,42.08,41.14,41.71,1008.88
299,26.82,42.06,41.12,41.73,1008.88
300,26.91,42.05,41.11,41.74,1008.88
301,27.00,42.04,41.09,41.73,1008.88
302,27.09,42.03,41.08,41.74,1008.88
303,27.18,42.02,41.07,41.75,1008.88
304,27.27,42.01,41.06,41.73,1008.88
305,27.36,42.00,41.05,41.72,1008.88
306,27.45,42.00,41.05,41.71,1008.88
307,27.54,41.99,41.04,41.70,1008.88
308,27.63,41.98,41.03,41.72,1008.88
309,27.72,41.97,41.03,41.72,1008.88
310,27.81,41.96,41.03,41.73,1008.88
311,27.90,41.95,41.02,41.71,1008.88
312,27.99,41.95,41.00,41.74,1008.88
313,28.08,41.94,41.00,41.75,1008.88
314,28.17,41.92,40.99,41.73,1008.88
315,28.26,41.92,40.98,41.74,1008.88
316,28.35,41.90,40.98,41.77,1008.88
317,28.44,41.90,40.96,41.76,1008.88
318,28.53,41.89,40.95,41.77,1008.88
319,28.62,41.88,40.94,41.78,1008.88
320,28.71,41.87,40.93,41.76,1008.87
321,28.80,41.86,40.93,41.76,1008.87
322,28.89,41.85,40.92,41.76,1008.88
323,28.98,41.84,40.91,41.79,1008.88
324,29.07,41.83,40.90,41.77,1008.88
325,29.16,41.83,40.90,41.78,1008.88
326,29.25,41.82,40.90,41.78,1008.88
327,29.34,41.82,40.89,41.80,1008.88
328,29.43,41.81,40.89,41.79,1008.88
329,29.52,41.80,40.90,41.78,1008.88
330,29.61,41.80,40.89,41.79,1008.88
331,29.70,41.79,40.86,41.79,1008.87
332,29.79,41.77,40.85,41.78,1008.88
333,29.88,41.76,40.84,41.79,1008.87
334,29.97,41.76,40.83,41.78,1008.88
335,30.06,41.76,40.82,41.79,1008.88
336,30.15,41.75,40.81,41.79,1008.88
337,30.24,41.74,40.80,41.79,1008.88
338,30.33,41.73,40.78,41.80,1008.88
339,30.42,41.72,40.78,41.81,1008.87
340,30.51,41.70,40.77,41.81,1008.87
341,30.60,41.69,40.76,41.82,1008.88
342,30.69,41.70,40.75,41.77,1008.88
343,30.78,41.68,40.74,41.79,1008.88
344,30.87,41.66,40.74,41.79,1008.88
345,30.96,41.66,40.73,41.79,1008.88
346,31.05,41.64,40.73,41.76,1008.88
347,31.14,41.63,40.72,41.74,1008.87
348,31.23,41.62,40.70,41.72,1008.87
349,31.32,41.62,40.70,41.70,1008.87
350,31.41,41.60,40.69,41.69,1008.88
351,31.50,41.59,40.68,41.69,1008.88
352,31.59,41.58,40.67,41.67,1008.88
353,31.68,41.57,40.66,41.67,1008.88
354,31.77,41.56,40.65,41.66,1008.88
355,31.86,41.57,40.66,41.66,1008.88
356,31.95,41.55,40.65,41.66,1008.88
357,32.04,41.54,40.65,41.67,1008.88
358,32.13,41.53,40.64,41.63,1008.88
359,32.22,41.52,40.62,41.64,1008.88
360,32.31,41.50,40.61,41.64,1008.89
361,32.40,41.49,40.61,41.65,1008.89
362,32.49,41.48,40.60,41.66,1008.89
363,32.58,41.47,40.59,41.67,1008.89
364,32.67,41.46,40.58,41.69,1008.89
365,32.76,41.46,40.58,41.65,1008.89
366,32.85,41.45,40.58,41.63,1008.89
367,32.94,41.45,40.57,41.60,1008.90
368,33.03,41.43,40.56,41.60,1008.90
369,33.12,41.42,40.55,41.58,1008.90
370,33.21,41.42,40.55,41.56,1008.90
371,33.30,41.41,40.53,41.53,1008.90
372,33.39,41.40,40.52,41.54,1008.90
373,33.48,41.39,40.50,41.52,1008.91
374,33.57,41.38,40.50,41.53,1008.91
375,33.66,41.37,40.49,41.54,1008.91
376,33.75,41.36,40.48,41.55,1008.91
377,33.84,41.34,40.48,41.52,1008.91
378,33.93,41.34,40.48,41.52,1008.91
379,34.02,41.33,40.47,41.51,1008.91
380,34.11,41.32,40.46,41.53,1008.91
381,34.20,41.31,40.45,41.53,1008.91
382,34.29,41.30,40.44,41.52,1008.91
383,34.38,41.30,40.43,41.52,1008.91
384,34.47,41.29,40.43,41.51,1008.91
385,34.56,41.27,40.42,41.53,1008.91
386,34.65,41.25,40.40,41.51,1008.91
387,34.74,41.25,40.39,41.52,1008.92
388,34.83,41.24,40.38,41.53,1008.92
389,34.92,41.24,40.37,41.53,1008.92
390,35.01,41.23,40.37,41.55,1008.92
391,35.10,41.23,40.37,41.52,1008.92
392,35.19,41.22,40.35,41.51,1008.92
393,35.28,41.21,40.36,41.53,1008.92
394,35.37,41.21,40.34,41.54,1008.91
395,35.46,41.20,40.34,41.54,1008.91
396,35.55,41.19,40.32,41.54,1008.91
397,35.64,41.18,40.31,41.53,1008.91
398,35.73,41.17,40.29,41.54,1008.91
399,35.82,41.17,40.28,41.54,1008.91
400,35.91,41.17,40.28,41.51,1008.91
401,36.00,41.16,40.27,41.48,1008.90
402,36.09,41.15,40.26,41.47,1008.90
403,36.18,41.14,40.26,41.45,1008.90
404,36.27,41.13,40.25,41.47,1008.90
405,36.36,41.11,40.23,41.48,1008.90
406,36.45,41.11,40.23,41.49,1008.90
407,36.54,41.10,40.22,41.50,1008.89
408,36.63,41.09,40.22,41.52,1008.89
409,36.72,41.08,40.22,41.52,1008.89
410,36.81,41.07,40.21,41.53,1008.89
411,36.90,41.07,40.18,41.53,1008.89
412,36.99,41.08,40.18,41.53,1008.89
413,37.08,41.07,40.16,41.55,1008.88
414,37.17,41.06,40.15,41.56,1008.88
415,37.26,41.06,40.14,41.58,1008.88
416,37.35,41.04,40.13,41.57,1008.88
417,37.44,41.04,40.13,41.58,1008.87
418,37.53,41.03,40.12,41.58,1008.87
419,37.62,41.02,40.12,41.56,1008.87
420,37.71,41.01,40.10,41.57,1008.87
421,37.80,40.99,40.09,41.56,1008.87
422,37.89,40.99,40.08,41.58,1008.87
423,37.98,40.98,40.07,41.60,1008.87
424,38.07,40.98,40.07,41.61,1008.87
425,38.16,40.97,40.06,41.60,1008.87
426,38.25,40.97,40.05,41.59,1008.87
427,38.34,40.95,40.05,41.58,1008.87
428,38.43,40.94,40.05,41.58,1008.87
429,38.52,40.93,40.03,41.61,1008.87
430,38.61,40.92,40.03,41.60,1008.87
431,38.70,40.91,40.02,41.64,1008.87
432,38.79,40.91,40.01,41.64,1008.87
433,38.88,40.90,40.00,41.66,1008.87
434,38.97,40.89,39.99,41.66,1008.87
435,39.06,40.89,39.99,41.67,1008.87
436,39.15,40.88,39.97,41.67,1008.87
437,39.24,40.88,39.95,41.66,1008.87
438,39.33,40.86,39.94,41.66,1008.87
439,39.42,40.85,39.93,41.65,1008.87
440,39.51,40.84,39.93,41.67,1008.87
441,39.60,40.85,39.94,41.69,1008.87
442,39.69,40.84,39.94,41.69,1008.87
443,39.78,40.84,39.92,41.70,1008.87
444,39.87,40.82,39.92,41.67,1008.87
445,39.96,40.81,39.92,41.68,1008.87
446,40.05,40.80,39.91,41.68,1008.87
447,40.14,40.80,39.90,41.70,1008.87
448,40.23,40.80,39.91,41.70,1008.87
449,40.32,40.79,39.91,41.70,1008.87
450,40.41,40.78,39.90,41.69,1008.87
451,40.50,40.77,39.89,41.71,1008.88
452,40.59,40.76,39.89,41.70,1008.87
453,40.68,40.77,39.88,41.72,1008.88
454,40.77,40.76,39.87,41.72,1008.88
455,40.86,40.75,39.87,41.71,1008.88
456,40.95,40.75,39.86,41.70,1008.88
457,41.04,40.75,39.85,41.70,1008.88
458,41.13,40.75,39.85,41.70,1008.89
459,41.22,40.74,39.84,41.72,1008.89
460,41.31,40.73,39.83,41.72,1008.88
461,41.40,40.72,39.83,41.75,1008.88
462,41.49,40.70,39.82,41.77,1008.88
463,41.58,40.68,39.82,41.77,1008.88
464,41.67,40.67,39.81,41.76,1008.89
465,41.76,40.66,39.81,41.77,1008.88
466,41.85,40.65,39.79,41.74,1008.88
467,41.94,40.64,39.79,41.74,1008.88
468,42.03,40.64,39.78,41.76,1008.89
469,42.12,40.63,39.78,41.78,1008.88
470,42.21,40.62,39.77,41.76,1008.88
471,42.30,40.61,39.77,41.76,1008.88
472,42.39,40.60,39.76,41.75,1008.88
473,42.48,40.59,39.75,41.75,1008.88
474,42.57,40.58,39.74,41.74,1008.88
475,42.66,40.58,39.72,41.74,1008.88
476,42.75,40.55,39.71,41.74,1008.88
477,42.84,40.54,39.71,41.75,1008.88
478,42.93,40.54,39.70,41.76,1008.87
479,43.02,40.53,39.68,41.77,1008.87
480,43.11,40.52,39.67,41.77,1008.87
481,43.20,40.50,39.67,41.78,1008.87
482,43.29,40.49,39.66,41.76,1008.87
483,43.38,40.48,39.65,41.75,1008.87
484,43.47,40.47,39.64,41.75,1008.86
485,43.56,40.48,39.63,41.74,1008.86
486,43.65,40.48,39.61,41.72,1008.86
487,43.74,40.47,39.61,41.73,1008.86
488,43.83,40.46,39.60,41.73,1008.86
489,43.92,40.45,39.60,41.72,1008.85
490,44.01,40.44,39.60,41.69,1008.86
491,44.10,40.43,39.59,41.68,1008.85
492,44.19,40.43,39.58,41.69,1008.85
493,44.28,40.43,39.57,41.69,1008.85
494,44.37,40.42,39.56,41.71,1008.85
495,44.46,40.42,39.55,41.73,1008.85
496,44.55,40.41,39.54,41.72,1008.84
497,44.64,40.40,39.53,41.72,1008.84
498,44.73,40.39,39.52,41.70,1008.84
499,44.82,40.38,39.51,41.70,1008.84
500,44.91,40.37,39.49,41.69,1008.84
501,45.00,40.36,39.47,41.69,1008.84
502,45.09,40.35,39.46,41.65,1008.84
503,45.18,40.35,39.45,41.65,1008.84
504,45.27,40.35,39.44,41.64,1008.84
505,45.36,40.33,39.44,41.63,1008.84
506,45.45,40.33,39.43,41.63,1008.84
507,45.54,40.32,39.41,41.61,1008.84
508,45.63,40.30,39.41,41.59,1008.84
509,45.72,40.29,39.41,41.59,1008.85
510,45.81,40.28,39.40,41.57,1008.84
511,45.90,40.27,39.40,41.55,1008.84
512,45.99,40.26,39.40,41.56,1008.84
513,46.08,40.25,39.39,41.58,1008.84
514,46.17,40.25,39.38,41.57,1008.85
515,46.26,40.24,39.38,41.57,1008.85
516,46.35,40.22,39.38,41.56,1008.85
517,46.44,40.22,39.36,41.60,1008.85
518,46.53,40.20,39.34,41.61,1008.85
519,46.62,40.20,39.32,41.63,1008.85
520,46.71,40.19,39.31,41.60,1008.85
521,46.80,40.17,39.31,41.61,1008.85
522,46.89,40.16,39.30,41.61,1008.85
523,46.98,40.16,39.29,41.63,1008.86
524,47.07,40.16,39.29,41.63,1008.85
525,47.16,40.15,39.29,41.64,1008.86
526,47.25,40.14,39.31,41.64,1008.86
527,47.34,40.13,39.31,41.64,1008.86
528,47.43,40.13,39.31,41.63,1008.86
529,47.52,40.11,39.31,41.63,1008.86
530,47.61,40.10,39.31,41.63,1008.86
531,47.70,40.09,39.29,41.61,1008.87
532,47.79,40.08,39.27,41.62,1008.87
533,47.88,40.08,39.27,41.60,1008.87
534,47.97,40.07,39.27,41.59,1008.87
535,48.06,40.06,39.27,41.60,1008.88
536,48.15,40.05,39.26,41.60,1008.88
537,48.24,40.04,39.24,41.58,1008.88
538,48.33,40.03,39.23,41.59,1008.88
539,48.42,40.02,39.23,41.57,1008.88
540,48.51,40.01,39.21,41.57,1008.88
541,48.60,40.00,39.21,41.57,1008.88
542,48.69,39.99,39.20,41.57,1008.88
543,48.78,39.97,39.20,41.59,1008.89
544,48.87,39.97,39.19,41.60,1008.89
545,48.96,39.97,39.18,41.62,1008.89
546,49.05,39.97,39.17,41.63,1008.89
547,49.14,39.96,39.16,41.63,1008.88
548,49.23,39.95,39.16,41.63,1008.88
549,49.32,39.94,39.14,41.63,1008.88
550,49.41,39.94,39.15,41.63,1008.88
551,49.50,39.93,39.14,41.62,1008.88
552,49.59,39.92,39.13,41.65,1008.89
553,49.68,39.92,39.12,41.65,1008.89
554,49.77,39.92,39.12,41.62,1008.89
555,49.86,39.90,39.11,41.64,1008.89
556,49.95,39.90,39.11,41.64,1008.88
557,50.04,39.90,39.10,41.65,1008.88
558,50.13,39.89,39.10,41.66,1008.88
559,50.22,39.88,39.10,41.66,1008.88
560,50.31,39.87,39.09,41.68,1008.87
561,50.40,39.85,39.07,41.69,1008.87
562,50.49,39.84,39.07,41.67,1008.87
563,50.58,39.84,39.06,41.67,1008.88
564,50.67,39.84,39.05,41.68,1008.88
565,50.76,39.83,39.04,41.69,1008.88
566,50.85,39.84,39.04,41.70,1008.88
567,50.94,39.83,39.03,41.70,1008.87
568,51.03,39.83,39.02,41.69,1008.88
569,51.12,39.82,39.01,41.71,1008.87
570,51.21,39.81,39.00,41.70,1008.87
571,51.30,39.81,39.00,41.69,1008.87
572,51.39,39.80,38.99,41.66,1008.88
573,51.48,39.81,38.97,41.65,1008.88
574,51.57,39.80,38.97,41.64,1008.87
575,51.66,39.79,38.96,41.60,1008.87
576,51.75,39.78,38.95,41.60,1008.87
577,51.84,39.77,38.95,41.59,1008.87
578,51.93,39.75,38.95,41.59,1008.88
579,52.02,39.74,38.94,41.58,1008.88
580,52.11,39.74,38.93,41.56,1008.88
581,52.20,39.73,38.92,41.56,1008.88
582,52.29,39.73,38.91,41.57,1008.88
583,52.38,39.72,38.90,41.54,1008.88
584,52.47,39.72,38.90,41.51,1008.88
585,52.56,39.72,38.91,41.52,1008.89
586,52.65,39.71,38.90,41.51,1008.89
587,52.74,39.70,38.89,41.51,1008.89
588,52.83,39.69,38.88,41.51,1008.89
589,52.92,39.68,38.88,41.49,1008.89
590,53.01,39.67,38.87,41.48,1008.89
591,53.10,39.66,38.86,41.46,1008.89
592,53.19,39.65,38.86,41.47,1008.89
593,53.28,39.65,38.85,41.44,1008.89
594,53.37,39.64,38.85,41.41,1008.89
595,53.46,39.63,38.83,41.43,1008.89
596,53.55,39.62,38.82,41.41,1008.89
597,53.64,39.61,38.81,41.41,1008.89
598,53.73,39.61,38.79,41.37,1008.89
599,53.82,39.59,38.78,41.33,1008.89
600,53.91,39.58,38.78,41.32,1008.89
601,54.00,39.57,38.78,41.32,1008.89
602,54.09,39.57,38.77,41.32,1008.89
603,54.18,39.57,38.75,41.33,1008.89
604,54.27,39.57,38.75,41.31,1008.89
