Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,43.50,42.85,1008.94
2,0.09,44.97,43.28,42.85,1008.93
3,0.18,44.95,43.26,42.86,1008.94
4,0.27,44.94,43.25,42.88,1008.93
5,0.36,44.93,43.24,42.85,1008.93
6,0.45,44.92,43.24,42.84,1008.93
7,0.54,44.91,43.23,42.85,1008.93
8,0.63,44.90,43.22,42.84,1008.93
9,0.72,44.89,43.21,42.84,1008.93
10,0.81,44.88,43.20,42.88,1008.93
11,0.90,44.86,43.19,42.87,1008.93
12,0.99,44.84,43.18,42.87,1008.93
13,1.08,44.85,43.18,42.84,1008.93
14,1.17,44.84,43.15,42.90,1008.93
15,1.26,44.83,43.13,42.89,1008.94
16,1.35,44.81,43.12,42.90,1008.93
17,1.44,44.80,43.11,42.88,1008.93
18,1.53,44.80,43.10,42.91,1008.93
19,1.62,44.79,43.09,42.91,1008.93
20,1.71,44.78,43.06,42.91,1008.93
21,1.80,44.75,43.06,42.94,1008.94
22,1.89,44.74,43.06,42.94,1008.93
23,1.98,44.73,43.05,42.95,1008.93
24,2.07,44.72,43.04,42.97,1008.93
25,2.16,44.70,43.03,43.00,1008.93
26,2.25,44.68,43.01,43.05,1008.93
27,2.34,44.67,43.00,43.09,1008.93
28,2.43,44.66,42.99,43.11,1008.93
29,2.52,44.65,42.97,43.11,1008.93
30,2.61,44.64,42.95,43.13,1008.93
31,2.70,44.64,42.93,43.15,1008.92
32,2.79,44.63,42.92,43.16,1008.92
33,2.88,44.62,42.92,43.19,1008.92
34,2.97,44.59,42.91,43.20,1008.93
35,3.06,44.58,42.89,43.19,1008.93
36,3.15,44.56,42.88,43.21,1008.93
37,3.24,44.55,42.87,43.21,1008.93
38,3.33,44.54,42.86,43.23,1008.93
39,3.42,44.53,42.85,43.22,1008.93
40,3.51,44.51,42.83,43.25,1008.93
41,3.60,44.50,42.83,43.28,1008.93
42,3.69,44.49,42.81,43.32,1008.93
43,3.78,44.48,42.81,43.33,1008.93
44,3.87,44.48,42.79,43.33,1008.93
45,3.96,44.47,42.80,43.39,1008.93
46,4.05,44.46,42.80,43.40,1008.93
47,4.14,44.45,42.78,43.45,1008.93
48,4.23,44.44,42.77,43.44,1008.93
49,4.32,44.43,42.75,43.45,1008.93
50,4.41,44.41,42.74,43.44,1008.93
51,4.50,44.40,42.73,43.43,1008.93
52,4.59,44.39,42.72,43.45,1008.93
53,4.68,44.38,42.72,43.51,1008.92
54,4.77,44.37,42.70,43.50,1008.92
55,4.86,44.37,42.68,43.52,1008.92
56,4.95,44.36,42.67,43.51,1008.91
57,5.04,44.35,42.66,43.52,1008.91
58,5.13,44.34,42.65,43.55,1008.91
59,5.22,44.33,42.62,43.56,1008.91
60,5.31,44.31,42.62,43.56,1008.92
61,5.40,44.31,42.62,43.57,1008.92
62,5.49,44.29,42.59,43.58,1008.91
63,5.58,44.27,42.58,43.58,1008.91
64,5.67,44.25,42.57,43.58,1008.90
65,5.76,44.24,42.58,43.57,1008.90
66,5.85,44.23,42.56,43.53,1008.90
67,5.94,44.22,42.55,43.54,1008.90
68,6.03,44.21,42.54,43.53,1008.90
69,6.12,44.20,42.52,43.52,1008.90
70,6.21,44.19,42.52,43.52,1008.90
71,6.30,44.18,42.53,43.50,1008.90
72,6.39,44.17,42.50,43.47,1008.90
73,6.48,44.15,42.48,43.49,1008.89
74,6.57,44.13,42.47,43.50,1008.89
75,6.66,44.11,42.46,43.52,1008.89
76,6.75,44.10,42.45,43.55,1008.89
77,6.84,44.08,42.43,43.56,1008.89
78,6.93,44.08,42.42,43.57,1008.88
79,7.02,44.05,42.40,43.61,1008.88
80,7.11,44.05,42.38,43.58,1008.88
81,7.20,44.04,42.38,43.61,1008.88
82,7.29,44.03,42.37,43.61,1008.88
83,7.38,44.02,42.37,43.61,1008.88
84,7.47,44.01,42.37,43.62,1008.88
85,7.56,44.00,42.37,43.62,1008.88
86,7.65,43.98,42.34,43.61,1008.88
87,7.74,43.96,42.33,43.58,1008.88
88,7.83,43.95,42.31,43.60,1008.88
89,7.92,43.94,42.30,43.60,1008.89
90,8.01,43.92,42.28,43.57,1008.89
91,8.10,43.91,42.27,43.59,1008.89
92,8.19,43.90,42.26,43.58,1008.89
93,8.28,43.90,42.25,43.61,1008.89
94,8.37,43.89,42.23,43.61,1008.90
95,8.46,43.87,42.23,43.64,1008.90
96,8.55,43.86,42.21,43.70,1008.90
97,8.64,43.84,42.21,43.71,1008.91
98,8.73,43.82,42.18,43.71,1008.91
99,8.82,43.82,42.17,43.71,1008.91
100,8.91,43.81,42.15,43.72,1008.91
101,9.00,43.79,42.15,43.74,1008.91
102,9.09,43.79,42.15,43.76,1008.91
103,9.18,43.78,42.14,43.76,1008.91
104,9.27,43.77,42.13,43.77,1008.91
105,9.36,43.76,42.11,43.79,1008.91
106,9.45,43.75,42.09,43.78,1008.91
107,9.54,43.73,42.09,43.83,1008.91
108,9.63,43.71,42.08,43.86,1008.92
109,9.72,43.70,42.07,43.85,1008.92
110,9.81,43.69,42.08,43.83,1008.91
111,9.90,43.67,42.07,43.80,1008.91
112,9.99,43.66,42.05,43.84,1008.91
113,10.08,43.65,42.04,43.86,1008.91
114,10.17,43.64,42.03,43.87,1008.91
115,10.26,43.63,42.02,43.86,1008.91
116,10.35,43.61,42.01,43.85,1008.91
117,10.44,43.60,41.99,43.85,1008.91
118,10.53,43.59,41.98,43.87,1008.91
119,10.62,43.57,41.98,43.87,1008.91
120,10.71,43.57,41.96,43.88,1008.91
121,10.80,43.55,41.95,43.89,1008.90
122,10.89,43.55,41.95,43.88,1008.90
123,10.98,43.54,41.95,43.88,1008.90
124,11.07,43.52,41.94,43.85,1008.90
125,11.16,43.52,41.93,43.85,1008.90
126,11.25,43.51,41.93,43.86,1008.90
127,11.34,43.49,41.93,43.88,1008.90
128,11.43,43.48,41.90,43.87,1008.90
129,11.52,43.47,41.89,43.87,1008.90
130,11.61,43.45,41.88,43.91,1008.90
131,11.70,43.43,41.87,43.93,1008.90
132,11.79,43.42,41.86,43.93,1008.90
133,11.88,43.41,41.85,43.93,1008.90
134,11.97,43.41,41.84,43.95,1008.89
135,12.06,43.39,41.85,44.01,1008.89
136,12.15,43.38,41.83,44.03,1008.89
137,12.24,43.38,41.82,44.08,1008.89
138,12.33,43.37,41.81,44.08,1008.89
139,12.42,43.36,41.80,44.11,1008.89
140,12.51,43.35,41.79,44.12,1008.89
141,12.60,43.34,41.78,44.13,1008.89
142,12.69,43.33,41.76,44.13,1008.89
143,12.78,43.33,41.74,44.15,1008.89
144,12.87,43.32,41.73,44.17,1008.89
145,12.96,43.32,41.72,44.20,1008.89
146,13.05,43.31,41.71,44.20,1008.90
147,13.14,43.29,41.69,44.21,1008.89
148,13.23,43.27,41.68,44.25,1008.89
149,13.32,43.27,41.67,44.25,1008.89
150,13.41,43.26,41.67,44.26,1008.89
151,13.50,43.25,41.66,44.23,1008.89
152,13.59,43.24,41.65,44.20,1008.89
153,13.68,43.23,41.65,44.25,1008.89
154,13.77,43.21,41.63,44.24,1008.90
155,13.86,43.20,41.62,44.24,1008.90
156,13.95,43.19,41.62,44.24,1008.90
157,14.04,43.19,41.60,44.24,1008.90
158,14.13,43.18,41.58,44.25,1008.90
159,14.22,43.18,41.58,44.27,1008.91
160,14.31,43.18,41.54,44.30,1008.90
161,14.40,43.17,41.53,44.30,1008.90
162,14.49,43.14,41.52,44.29,1008.90
163,14.58,43.14,41.50,44.30,1008.90
164,14.67,43.13,41.49,44.29,1008.90
165,14.76,43.12,41.48,44.29,1008.90
166,14.85,43.12,41.47,44.31,1008.91
167,14.94,43.10,41.46,44.31,1008.91
168,15.03,43.10,41.44,44.31,1008.91
169,15.12,43.07,41.44,44.31,1008.91
170,15.21,43.06,41.43,44.31,1008.91
171,15.30,43.05,41.42,44.34,1008.91
172,15.39,43.04,41.41,44.35,1008.91
173,15.48,43.02,41.40,44.38,1008.91
174,15.57,43.01,41.38,44.37,1008.91
175,15.66,43.00,41.38,44.36,1008.91
176,15.75,42.99,41.36,44.38,1008.90
177,15.84,42.98,41.35,44.35,1008.90
178,15.93,42.96,41.33,44.35,1008.91
179,16.02,42.95,41.33,44.38,1008.91
180,16.11,42.94,41.32,44.37,1008.91
181,16.20,42.94,41.31,44.38,1008.91
182,16.29,42.94,41.30,44.38,1008.91
183,16.38,42.93,41.28,44.36,1008.91
184,16.47,42.91,41.26,44.37,1008.91
185,16.56,42.90,41.27,44.42,1008.91
186,16.65,42.88,41.25,44.45,1008.91
187,16.74,42.88,41.24,44.46,1008.91
188,16.83,42.87,41.23,44.47,1008.91
189,16.92,42.86,41.22,44.50,1008.91
190,17.01,42.85,41.19,44.50,1008.92
191,17.10,42.83,41.19,44.54,1008.92
192,17.19,42.82,41.20,44.53,1008.92
193,17.28,42.81,41.19,44.55,1008.92
194,17.37,42.79,41.18,44.59,1008.92
195,17.46,42.79,41.18,44.58,1008.92
196,17.55,42.79,41.17,44.55,1008.92
197,17.64,42.77,41.17,44.56,1008.92
198,17.73,42.75,41.15,44.56,1008.92
199,17.82,42.73,41.14,44.58,1008.92
200,17.91,42.72,41.13,44.63,1008.92
201,18.00,42.71,41.12,44.64,1008.93
202,18.09,42.69,41.11,44.66,1008.93
203,18.18,42.69,41.10,44.69,1008.94
