Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,44.00,41.61,1008.91
2,0.09,45.00,43.97,41.61,1008.91
3,0.18,44.99,43.96,41.62,1008.91
4,0.27,44.99,43.96,41.59,1008.91
5,0.36,44.98,43.94,41.61,1008.91
6,0.45,44.97,43.92,41.61,1008.91
7,0.54,44.95,43.92,41.63,1008.91
8,0.63,44.94,43.91,41.63,1008.91
9,0.72,44.93,43.90,41.62,1008.91
10,0.81,44.93,43.88,41.64,1008.91
11,0.90,44.91,43.88,41.64,1008.91
12,0.99,44.90,43.89,41.62,1008.92
13,1.08,44.90,43.89,41.61,1008.92
14,1.17,44.89,43.87,41.61,1008.92
15,1.26,44.87,43.86,41.61,1008.92
16,1.35,44.86,43.84,41.65,1008.91
17,1.44,44.84,43.82,41.66,1008.91
18,1.53,44.83,43.81,41.67,1008.91
19,1.62,44.81,43.80,41.67,1008.91
20,1.71,44.80,43.79,41.68,1008.91
21,1.80,44.79,43.78,41.68,1008.91
22,1.89,44.78,43.77,41.66,1008.91
23,1.98,44.77,43.76,41.67,1008.91
24,2.07,44.77,43.75,41.68,1008.91
25,2.16,44.76,43.74,41.68,1008.91
26,2.25,44.75,43.71,41.68,1008.91
27,2.34,44.74,43.71,41.69,1008.90
28,2.43,44.72,43.69,41.69,1008.90
29,2.52,44.71,43.67,41.70,1008.90
30,2.61,44.70,43.67,41.71,1008.90
31,2.70,44.69,43.67,41.71,1008.90
32,2.79,44.69,43.66,41.70,1008.90
33,2.88,44.67,43.65,41.68,1008.90
34,2.97,44.67,43.63,41.69,1008.90
35,3.06,44.65,43.61,41.70,1008.89
36,3.15,44.64,43.62,41.71,1008.89
37,3.24,44.63,43.61,41.72,1008.89
38,3.33,44.61,43.61,41.72,1008.89
39,3.42,44.60,43.60,41.70,1008.89
40,3.51,44.58,43.60,41.71,1008.89
41,3.60,44.58,43.60,41.72,1008.89
42,3.69,44.57,43.59,41.70,1008.88
43,3.78,44.55,43.59,41.72,1008.88
