Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,43.79,41.81,1008.82
2,0.09,44.96,43.75,41.80,1008.82
3,0.18,44.93,43.72,41.82,1008.82
4,0.27,44.92,43.70,41.82,1008.82
5,0.36,44.89,43.67,41.81,1008.82
6,0.45,44.87,43.67,41.83,1008.82
7,0.54,44.86,43.64,41.83,1008.82
8,0.63,44.84,43.64,41.82,1008.82
9,0.72,44.81,43.62,41.84,1008.82
10,0.81,44.80,43.59,41.86,1008.82
11,0.90,44.78,43.58,41.85,1008.83
12,0.99,44.76,43.57,41.85,1008.82
13,1.08,44.75,43.54,41.84,1008.82
14,1.17,44.73,43.53,41.84,1008.83
15,1.26,44.71,43.51,41.83,1008.82
16,1.35,44.68,43.52,41.83,1008.82
17,1.44,44.66,43.50,41.84,1008.82
18,1.53,44.64,43.48,41.85,1008.82
19,1.62,44.62,43.48,41.85,1008.83
20,1.71,44.61,43.48,41.84,1008.83
21,1.80,44.58,43.45,41.83,1008.83
22,1.89,44.56,43.45,41.84,1008.83
23,1.98,44.54,43.45,41.86,1008.84
24,2.07,44.54,43.43,41.86,1008.84
25,2.16,44.53,43.42,41.84,1008.84
26,2.25,44.51,43.41,41.85,1008.84
27,2.34,44.50,43.39,41.86,1008.85
28,2.43,44.49,43.38,41.87,1008.85
29,2.52,44.47,43.34,41.87,1008.85
30,2.61,44.46,43.33,41.86,1008.85
31,2.70,44.44,43.31,41.83,1008.85
32,2.79,44.43,43.30,41.85,1008.86
33,2.88,44.41,43.30,41.87,1008.86
34,2.97,44.38,43.28,41.87,1008.86
35,3.06,44.37,43.28,41.88,1008.87
36,3.15,44.34,43.25,41.89,1008.87
37,3.24,44.32,43.23,41.89,1008.86
38,3.33,44.31,43.20,41.91,1008.86
39,3.42,44.30,43.20,41.91,1008.86
40,3.51,44.29,43.17,41.92,1008.85
41,3.60,44.26,43.15,41.92,1008.85
42,3.69,44.27,43.14,41.93,1008.85
43,3.78,44.24,43.11,41.91,1008.85
44,3.87,44.21,43.09,41.89,1008.86
45,3.96,44.19,43.07,41.87,1008.86
46,4.05,44.18,43.06,41.88,1008.86
47,4.14,44.17,43.03,41.89,1008.86
48,4.23,44.15,43.02,41.87,1008.85
49,4.32,44.13,43.01,41.89,1008.85
50,4.41,44.11,42.98,41.87,1008.85
51,4.50,44.08,42.95,41.88,1008.86
52,4.59,44.06,42.93,41.87,1008.85
53,4.68,44.05,42.91,41.88,1008.85
54,4.77,44.03,42.87,41.85,1008.85
55,4.86,44.02,42.84,41.84,1008.86
56,4.95,44.00,42.82,41.86,1008.85
57,5.04,43.98,42.81,41.86,1008.85
58,5.13,43.95,42.78,41.84,1008.84
59,5.22,43.95,42.76,41.85,1008.84
60,5.31,43.94,42.76,41.86,1008.84
61,5.40,43.92,42.73,41.87,1008.83
62,5.49,43.91,42.72,41.86,1008.83
63,5.58,43.88,42.71,41.87,1008.83
64,5.67,43.87,42.68,41.88,1008.82
65,5.76,43.85,42.68,41.89,1008.81
66,5.85,43.83,42.66,41.89,1008.81
67,5.94,43.81,42.65,41.90,1008.81
68,6.03,43.81,42.63,41.90,1008.81
69,6.12,43.79,42.61,41.91,1008.81
70,6.21,43.78,42.59,41.92,1008.81
71,6.30,43.76,42.57,41.95,1008.81
72,6.39,43.74,42.55,41.97,1008.81
73,6.48,43.72,42.53,41.93,1008.81
74,6.57,43.70,42.51,41.92,1008.81
75,6.66,43.67,42.49,41.92,1008.81
76,6.75,43.65,42.46,41.91,1008.81
77,6.84,43.63,42.44,41.92,1008.80
78,6.93,43.62,42.43,41.92,1008.80
79,7.02,43.59,42.40,41.93,1008.80
80,7.11,43.58,42.37,41.91,1008.79
81,7.20,43.55,42.35,41.92,1008.79
82,7.29,43.53,42.34,41.95,1008.79
83,7.38,43.52,42.33,41.94,1008.79
84,7.47,43.51,42.31,41.94,1008.79
85,7.56,43.49,42.30,41.96,1008.78
86,7.65,43.47,42.30,41.98,1008.78
87,7.74,43.46,42.29,41.96,1008.79
88,7.83,43.44,42.27,41.97,1008.78
89,7.92,43.42,42.26,41.95,1008.78
90,8.01,43.40,42.25,41.91,1008.78
91,8.10,43.39,42.24,41.92,1008.77
92,8.19,43.38,42.23,41.95,1008.78
93,8.28,43.35,42.21,41.93,1008.79
94,8.37,43.33,42.18,41.92,1008.79
95,8.46,43.31,42.17,41.89,1008.79
96,8.55,43.30,42.16,41.89,1008.80
97,8.64,43.28,42.15,41.89,1008.79
98,8.73,43.26,42.12,41.89,1008.79
99,8.82,43.24,42.10,41.87,1008.79
100,8.91,43.22,42.08,41.86,1008.80
101,9.00,43.20,42.07,41.86,1008.80
102,9.09,43.17,42.04,41.85,1008.81
103,9.18,43.16,42.03,41.90,1008.81
104,9.27,43.14,42.00,41.89,1008.81
105,9.36,43.13,41.99,41.88,1008.81
106,9.45,43.11,41.97,41.90,1008.80
107,9.54,43.08,41.96,41.89,1008.80
108,9.63,43.05,41.95,41.90,1008.80
109,9.72,43.03,41.94,41.90,1008.80
110,9.81,43.02,41.94,41.90,1008.81
111,9.90,43.02,41.93,41.91,1008.81
112,9.99,42.99,41.91,41.92,1008.82
113,10.08,42.98,41.90,41.92,1008.83
114,10.17,42.96,41.89,41.91,1008.83
115,10.26,42.94,41.88,41.92,1008.83
116,10.35,42.92,41.86,41.93,1008.83
117,10.44,42.90,41.86,41.93,1008.84
118,10.53,42.89,41.84,41.95,1008.84
119,10.62,42.86,41.81,41.94,1008.85
120,10.71,42.84,41.82,41.95,1008.85
121,10.80,42.84,41.80,41.95,1008.85
122,10.89,42.81,41.79,41.90,1008.85
123,10.98,42.80,41.77,41.87,1008.86
124,11.07,42.77,41.76,41.87,1008.86
125,11.16,42.75,41.74,41.87,1008.85
126,11.25,42.74,41.74,41.86,1008.85
127,11.34,42.71,41.72,41.84,1008.86
128,11.43,42.70,41.71,41.82,1008.85
129,11.52,42.69,41.70,41.82,1008.86
130,11.61,42.68,41.68,41.83,1008.85
131,11.70,42.68,41.66,41.84,1008.85
132,11.79,42.67,41.64,41.84,1008.86
133,11.88,42.65,41.64,41.83,1008.86
134,11.97,42.64,41.65,41.83,1008.85
135,12.06,42.63,41.63,41.82,1008.85
136,12.15,42.61,41.62,41.82,1008.85
137,12.24,42.59,41.61,41.80,1008.86
138,12.33,42.56,41.60,41.83,1008.85
139,12.42,42.55,41.59,41.80,1008.85
140,12.51,42.52,41.57,41.79,1008.86
141,12.60,42.52,41.54,41.78,1008.86
142,12.69,42.51,41.54,41.78,1008.86
143,12.78,42.50,41.52,41.79,1008.86
144,12.87,42.49,41.50,41.77,1008.85
145,12.96,42.47,41.48,41.75,1008.85
146,13.05,42.46,41.45,41.75,1008.85
147,13.14,42.45,41.45,41.76,1008.85
148,13.23,42.43,41.43,41.76,1008.85
149,13.32,42.41,41.41,41.77,1008.85
150,13.41,42.39,41.40,41.76,1008.85
151,13.50,42.38,41.39,41.76,1008.84
152,13.59,42.35,41.36,41.76,1008.84
153,13.68,42.34,41.33,41.75,1008.84
154,13.77,42.33,41.32,41.76,1008.84
155,13.86,42.32,41.32,41.76,1008.84
156,13.95,42.31,41.31,41.75,1008.83
157,14.04,42.30,41.29,41.79,1008.82
158,14.13,42.29,41.28,41.79,1008.82
159,14.22,42.26,41.27,41.81,1008.82
160,14.31,42.24,41.24,41.82,1008.82
161,14.40,42.23,41.23,41.81,1008.82
162,14.49,42.21,41.19,41.80,1008.81
163,14.58,42.18,41.17,41.82,1008.82
164,14.67,42.16,41.15,41.83,1008.81
165,14.76,42.16,41.12,41.84,1008.82
166,14.85,42.15,41.11,41.82,1008.81
167,14.94,42.12,41.10,41.80,1008.81
168,15.03,42.09,41.08,41.82,1008.81
169,15.12,42.07,41.07,41.83,1008.81
170,15.21,42.05,41.04,41.83,1008.81
171,15.30,42.04,41.02,41.83,1008.81
172,15.39,42.04,41.00,41.82,1008.81
173,15.48,42.01,40.98,41.82,1008.81
174,15.57,42.00,40.97,41.82,1008.81
175,15.66,41.98,40.96,41.81,1008.81
176,15.75,41.96,40.94,41.81,1008.82
177,15.84,41.95,40.92,41.81,1008.81
178,15.93,41.93,40.89,41.81,1008.81
179,16.02,41.92,40.89,41.81,1008.81
180,16.11,41.90,40.88,41.80,1008.81
181,16.20,41.88,40.87,41.81,1008.82
182,16.29,41.88,40.86,41.82,1008.82
183,16.38,41.86,40.84,41.82,1008.82
184,16.47,41.85,40.81,41.81,1008.82
185,16.56,41.84,40.80,41.81,1008.83
186,16.65,41.83,40.79,41.81,1008.84
187,16.74,41.82,40.78,41.83,1008.84
188,16.83,41.81,40.78,41.82,1008.84
189,16.92,41.79,40.76,41.82,1008.83
190,17.01,41.79,40.76,41.82,1008.83
191,17.10,41.78,40.74,41.80,1008.83
192,17.19,41.76,40.73,41.79,1008.84
193,17.28,41.75,40.70,41.82,1008.84
194,17.37,41.75,40.67,41.81,1008.84
195,17.46,41.74,40.65,41.83,1008.84
196,17.55,41.73,40.65,41.86,1008.85
197,17.64,41.71,40.64,41.86,1008.85
198,17.73,41.68,40.61,41.87,1008.85
199,17.82,41.68,40.59,41.88,1008.85
200,17.91,41.66,40.56,41.86,1008.85
201,18.00,41.66,40.54,41.86,1008.84
202,18.09,41.64,40.53,41.85,1008.85
203,18.18,41.63,40.51,41.86,1008.85
204,18.27,41.63,40.49,41.87,1008.85
205,18.36,41.62,40.48,41.89,1008.85
206,18.45,41.60,40.45,41.87,1008.86
207,18.54,41.59,40.45,41.85,1008.86
208,18.63,41.56,40.43,41.85,1008.86
209,18.72,41.53,40.42,41.82,1008.86
210,18.81,41.53,40.42,41.82,1008.86
211,18.90,41.51,40.41,41.83,1008.87
212,18.99,41.50,40.38,41.82,1008.86
213,19.08,41.47,40.38,41.82,1008.86
214,19.17,41.46,40.36,41.81,1008.87
215,19.26,41.44,40.36,41.82,1008.86
216,19.35,41.43,40.34,41.82,1008.87
217,19.44,41.40,40.32,41.83,1008.86
218,19.53,41.39,40.32,41.84,1008.85
219,19.62,41.38,40.31,41.87,1008.86
220,19.71,41.37,40.29,41.85,1008.86
221,19.80,41.35,40.27,41.82,1008.85
222,19.89,41.33,40.27,41.81,1008.86
