Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
94,8.37,43.15,41.39,41.05,1008.32
95,8.46,43.13,41.37,41.05,1008.32
96,8.55,43.11,41.34,41.06,1008.33
97,8.64,43.08,41.32,41.07,1008.32
98,8.73,43.06,41.29,41.06,1008.34
99,8.82,43.05,41.28,41.04,1008.33
100,8.91,43.01,41.26,41.03,1008.35
101,9.00,42.99,41.24,41.03,1008.35
102,9.09,42.97,41.22,41.03,1008.35
103,9.18,42.94,41.20,41.02,1008.35
104,9.27,42.91,41.18,41.02,1008.36
105,9.36,42.89,41.17,41.02,1008.36
106,9.45,42.88,41.14,41.04,1008.36
107,9.54,42.86,41.13,41.05,1008.37
108,9.63,42.84,41.12,41.05,1008.37
109,9.72,42.82,41.09,41.04,1008.37
110,9.81,42.81,41.08,41.06,1008.37
111,9.90,42.79,41.05,41.07,1008.38
112,9.99,42.77,41.04,41.08,1008.39
113,10.08,42.74,41.03,41.08,1008.39
114,10.17,42.73,41.02,41.07,1008.38
115,10.26,42.71,41.00,41.07,1008.38
116,10.35,42.70,40.98,41.08,1008.38
117,10.44,42.69,40.96,41.08,1008.38
118,10.53,42.67,40.93,41.08,1008.38
119,10.62,42.65,40.90,41.08,1008.37
120,10.71,42.62,40.89,41.09,1008.38
121,10.80,42.61,40.87,41.10,1008.37
122,10.89,42.60,40.87,41.09,1008.37
123,10.98,42.58,40.84,41.09,1008.37
124,11.07,42.55,40.83,41.08,1008.37
125,11.16,42.54,40.81,41.09,1008.37
126,11.25,42.52,40.79,41.08,1008.37
127,11.34,42.49,40.77,41.10,1008.37
128,11.43,42.48,40.77,41.11,1008.37
129,11.52,42.47,40.76,41.11,1008.37
130,11.61,42.46,40.75,41.11,1008.36
131,11.70,42.44,40.73,41.12,1008.36
132,11.79,42.42,40.72,41.12,1008.35
133,11.88,42.39,40.71,41.12,1008.33
134,11.97,42.37,40.68,41.11,1008.33
135,12.06,42.36,40.67,41.11,1008.32
136,12.15,42.35,40.65,41.10,1008.32
137,12.24,42.32,40.62,41.10,1008.32
138,12.33,42.31,40.60,41.09,1008.32
139,12.42,42.29,40.59,41.07,1008.32
140,12.51,42.27,40.58,41.07,1008.31
141,12.60,42.25,40.57,41.09,1008.31
142,12.69,42.24,40.56,41.10,1008.31
143,12.78,42.22,40.54,41.10,1008.31
144,12.87,42.20,40.52,41.11,1008.31
145,12.96,42.19,40.50,41.11,1008.31
146,13.05,42.16,40.48,41.11,1008.31
147,13.14,42.15,40.45,41.12,1008.31
148,13.23,42.13,40.44,41.13,1008.31
149,13.32,42.12,40.43,41.14,1008.32
150,13.41,42.10,40.42,41.14,1008.31
151,13.50,42.08,40.40,41.12,1008.31
152,13.59,42.08,40.38,41.10,1008.31
153,13.68,42.06,40.36,41.08,1008.33
154,13.77,42.04,40.34,41.09,1008.34
155,13.86,42.03,40.32,41.09,1008.34
156,13.95,42.01,40.31,41.10,1008.35
157,14.04,41.99,40.28,41.09,1008.34
158,14.13,41.98,40.25,41.08,1008.35
159,14.22,41.96,40.24,41.08,1008.35
160,14.31,41.94,40.23,41.07,1008.35
161,14.40,41.93,40.21,41.06,1008.36
162,14.49,41.92,40.20,41.05,1008.35
163,14.58,41.90,40.19,41.05,1008.36
164,14.67,41.88,40.19,41.05,1008.38
165,14.76,41.87,40.17,41.05,1008.37
166,14.85,41.85,40.15,41.05,1008.38
167,14.94,41.84,40.14,41.04,1008.38
168,15.03,41.83,40.13,41.04,1008.39
169,15.12,41.81,40.11,41.03,1008.39
170,15.21,41.80,40.09,41.03,1008.39
171,15.30,41.78,40.07,41.04,1008.39
172,15.39,41.77,40.05,41.04,1008.39
173,15.48,41.75,40.04,41.03,1008.39
174,15.57,41.75,40.02,41.04,1008.39
175,15.66,41.73,40.01,41.06,1008.39
176,15.75,41.72,40.00,41.05,1008.39
177,15.84,41.70,39.98,41.05,1008.39
178,15.93,41.68,39.98,41.04,1008.39
179,16.02,41.66,39.95,41.03,1008.38
180,16.11,41.65,39.92,41.01,1008.38
181,16.20,41.63,39.91,41.00,1008.38
182,16.29,41.62,39.90,41.00,1008.36
183,16.38,41.60,39.88,41.02,1008.36
184,16.47,41.58,39.87,41.01,1008.35
185,16.56,41.57,39.85,41.01,1008.35
186,16.65,41.56,39.85,41.00,1008.36
187,16.74,41.54,39.83,41.00,1008.35
188,16.83,41.52,39.83,41.00,1008.34
189,16.92,41.49,39.81,41.01,1008.34
190,17.01,41.49,39.80,41.00,1008.34
191,17.10,41.47,39.78,41.01,1008.34
192,17.19,41.46,39.78,41.01,1008.34
193,17.28,41.44,39.76,41.01,1008.33
194,17.37,41.43,39.74,41.02,1008.33
195,17.46,41.41,39.72,41.01,1008.33
196,17.55,41.39,39.70,41.01,1008.33
197,17.64,41.38,39.69,41.01,1008.33
198,17.73,41.37,39.68,41.01,1008.33
199,17.82,41.35,39.67,41.00,1008.34
200,17.91,41.34,39.66,41.01,1008.34
201,18.00,41.33,39.64,41.01,1008.33
202,18.09,41.31,39.63,41.01,1008.34
203,18.18,41.29,39.62,41.00,1008.34
204,18.27,41.28,39.61,41.01,1008.35
205,18.36,41.26,39.59,41.01,1008.35
206,18.45,41.24,39.57,41.02,1008.35
207,18.54,41.22,39.54,41.02,1008.35
208,18.63,41.19,39.53,41.03,1008.36
209,18.72,41.16,39.52,41.02,1008.36
210,18.81,41.14,39.52,41.02,1008.40
211,18.90,41.13,39.49,41.01,1008.36
212,18.99,41.10,39.49,41.01,1008.36
213,19.08,41.08,39.48,41.01,1008.35
214,19.17,41.06,39.46,41.02,1008.35
215,19.26,41.05,39.45,41.02,1008.35
216,19.35,41.03,39.44,41.13,1008.35
217,19.44,41.02,39.42,40.99,1008.35
218,19.53,41.01,39.41,40.99,1008.35
219,19.62,40.99,39.39,41.00,1008.35
220,19.71,40.98,39.36,41.00,1008.36
221,19.80,40.96,39.35,41.00,1008.36
222,19.89,40.94,39.34,41.00,1008.36
223,19.98,40.95,39.32,41.01,1008.35
224,20.07,40.93,39.31,41.00,1008.36
225,20.16,40.90,39.29,41.00,1008.36
226,20.25,40.89,39.27,41.02,1008.35
227,20.34,40.86,39.26,41.01,1008.34
228,20.43,40.85,39.24,41.01,1008.34
229,20.52,40.84,39.23,41.01,1008.34
230,20.61,40.82,39.20,41.01,1008.34
231,20.70,40.81,39.20,41.03,1008.34
232,20.79,40.79,39.18,41.04,1008.34
233,20.88,40.78,39.16,41.04,1008.33
234,20.97,40.76,39.15,41.03,1008.33
235,21.06,40.74,39.13,41.04,1008.33
236,21.15,40.73,39.22,41.04,1008.33
237,21.24,40.70,39.11,41.05,1008.33
238,21.33,40.68,39.10,41.05,1008.33
239,21.42,40.65,39.08,41.05,1008.33
240,21.51,40.64,39.07,41.04,1008.33
241,21.60,40.63,39.06,41.05,1008.34
242,21.69,40.61,39.04,41.04,1008.34
243,21.78,40.59,39.03,41.05,1008.33
244,21.87,40.58,39.02,41.06,1008.33
245,21.96,40.56,38.99,41.06,1008.33
246,22.05,40.55,38.98,41.05,1008.32
247,22.14,40.53,38.96,41.05,1008.33
248,22.23,40.52,38.95,41.06,1008.33
249,22.32,40.51,38.94,41.06,1008.34
250,22.41,40.49,38.92,41.07,1008.34
251,22.50,40.47,38.90,41.08,1008.34
252,22.59,40.45,38.87,41.08,1008.35
253,22.68,40.44,38.86,41.08,1008.35
254,22.77,40.42,38.85,41.09,1008.37
255,22.86,40.40,38.84,41.09,1008.37
256,22.95,40.37,38.82,41.09,1008.37
257,23.04,40.35,38.80,41.08,1008.38
258,23.13,40.34,38.78,41.08,1008.38
259,23.22,40.33,38.77,41.08,1008.38
260,23.31,40.33,38.77,41.07,1008.38
261,23.40,40.31,38.75,41.06,1008.39
262,23.49,40.29,38.74,41.05,1008.38
263,23.58,40.29,38.72,41.05,1008.39
264,23.67,40.27,38.72,41.06,1008.38
265,23.76,40.24,38.71,41.06,1008.37
266,23.85,40.23,38.69,41.07,1008.37
267,23.94,40.21,38.68,41.08,1008.37
268,24.03,40.21,38.65,41.07,1008.36
269,24.12,40.19,38.65,41.06,1008.37
270,24.21,40.18,38.63,41.07,1008.37
271,24.30,40.17,38.62,41.08,1008.37
272,24.39,40.16,38.60,41.08,1008.38
273,24.48,40.15,38.58,41.09,1008.38
274,24.57,40.13,38.56,41.09,1008.38
275,24.66,40.12,38.55,41.08,1008.37
276,24.75,40.11,38.55,41.08,1008.37
277,24.84,40.08,38.53,41.08,1008.37
278,24.93,40.06,38.51,41.07,1008.37
279,25.02,40.05,38.51,41.07,1008.37
280,25.11,40.05,38.49,41.07,1008.37
281,25.20,40.02,38.47,41.07,1008.37
282,25.29,40.01,38.46,41.08,1008.36
283,25.38,39.99,38.44,41.08,1008.35
284,25.47,39.98,38.43,41.08,1008.35
285,25.56,39.97,38.41,41.08,1008.35
286,25.65,39.95,38.41,41.08,1008.35
287,25.74,39.94,38.39,41.08,1008.35
288,25.83,39.91,38.39,41.09,1008.34
289,25.92,39.89,38.37,41.10,1008.34
290,26.01,39.87,38.35,41.11,1008.33
291,26.10,39.85,38.34,41.12,1008.32
292,26.19,39.84,38.32,41.12,1008.32
293,26.28,39.83,38.32,41.13,1008.31
294,26.37,39.82,38.30,41.12,1008.31
295,26.46,39.81,38.29,41.12,1008.31
296,26.55,39.80,38.27,41.12,1008.31
297,26.64,39.78,38.26,41.12,1008.32
298,26.73,39.77,38.24,41.12,1008.32
299,26.82,39.76,38.22,41.12,1008.32
300,26.91,39.74,38.21,41.11,1008.33
301,27.00,39.73,38.20,41.11,1008.33
302,27.09,39.73,38.19,41.11,1008.33
303,27.18,39.71,38.18,41.11,1008.33
304,27.27,39.69,38.16,41.10,1008.32
305,27.36,39.68,38.15,41.09,1008.33
306,27.45,39.66,38.14,41.09,1008.33
307,27.54,39.66,38.12,41.09,1008.33
308,27.63,39.64,38.11,41.08,1008.33
309,27.72,39.62,38.08,41.10,1008.34
310,27.81,39.61,38.06,41.09,1008.34
311,27.90,39.59,38.04,41.09,1008.34
312,27.99,39.58,38.02,41.10,1008.34
313,28.08,39.56,38.01,41.11,1008.34
314,28.17,39.56,38.00,41.12,1008.34
315,28.26,39.54,37.98,41.12,1008.35
316,28.35,39.53,37.98,41.12,1008.34
317,28.44,39.51,37.96,41.12,1008.35
318,28.53,39.49,37.94,41.13,1008.35
319,28.62,39.49,37.93,41.13,1008.35
320,28.71,39.48,37.92,41.11,1008.34
321,28.80,39.46,37.91,41.11,1008.34
322,28.89,39.44,37.89,41.11,1008.35
323,28.98,39.42,37.87,41.12,1008.35
324,29.07,39.41,37.85,41.14,1008.34
325,29.16,39.40,37.83,41.13,1008.35
326,29.25,39.39,37.82,41.13,1008.35
327,29.34,39.38,37.82,41.14,1008.35
328,29.43,39.36,37.80,41.13,1008.35
329,29.52,39.35,37.80,41.13,1008.36
330,29.61,39.33,37.79,41.14,1008.36
331,29.70,39.32,37.77,41.13,1008.36
332,29.79,39.30,37.76,41.12,1008.35
333,29.88,39.28,37.75,41.12,1008.35
334,29.97,39.26,37.73,41.12,1008.34
335,30.06,39.25,37.71,41.11,1008.35
336,30.15,39.23,37.71,41.11,1008.35
337,30.24,39.22,37.71,41.11,1008.34
338,30.33,39.21,37.70,41.10,1008.34
339,30.42,39.20,37.69,41.10,1008.34
340,30.51,39.19,37.67,41.10,1008.34
341,30.60,39.18,37.66,41.12,1008.34
342,30.69,39.17,37.65,41.12,1008.34
343,30.78,39.16,37.63,41.10,1008.34
344,30.87,39.14,37.62,41.10,1008.35
345,30.96,39.13,37.61,41.12,1008.34
346,31.05,39.12,37.61,41.13,1008.35
347,31.14,39.11,37.61,41.11,1008.35
348,31.23,39.10,37.61,41.13,1008.35
349,31.32,39.10,37.60,41.12,1008.34
350,31.41,39.09,37.59,41.12,1008.34
351,31.50,39.08,37.58,41.12,1008.34
352,31.59,39.06,37.56,41.13,1008.34
353,31.68,39.05,37.55,41.13,1008.34
354,31.77,39.04,37.54,41.14,1008.34
355,31.86,39.03,37.51,41.12,1008.34
356,31.95,39.01,37.50,41.11,1008.34
357,32.04,39.01,37.49,41.11,1008.35
358,32.13,39.00,37.48,41.11,1008.35
359,32.22,38.98,37.48,41.10,1008.37
360,32.31,38.96,37.47,41.09,1008.37
361,32.40,38.95,37.47,41.09,1008.37
362,32.49,38.93,37.45,41.10,1008.36
363,32.58,38.91,37.45,41.08,1008.36
364,32.67,38.90,37.43,41.08,1008.35
365,32.76,38.90,37.41,41.07,1008.35
366,32.85,38.88,37.40,41.06,1008.36
367,32.94,38.86,37.37,41.05,1008.36
368,33.03,38.84,37.35,41.05,1008.36
369,33.12,38.82,37.35,41.06,1008.36
370,33.21,38.80,37.33,41.08,1008.36
371,33.30,38.79,37.32,41.08,1008.36
372,33.39,38.78,37.31,41.09,1008.35
373,33.48,38.77,37.31,41.08,1008.35
374,33.57,38.75,37.29,41.07,1008.34
375,33.66,38.74,37.28,41.07,1008.33
376,33.75,38.72,37.26,41.08,1008.33
377,33.84,38.71,37.23,41.08,1008.34
378,33.93,38.69,37.21,41.09,1008.33
379,34.02,38.68,37.21,41.08,1008.33
380,34.11,38.67,37.21,41.08,1008.32
381,34.20,38.65,37.20,41.07,1008.33
382,34.29,38.63,37.18,41.05,1008.33
383,34.38,38.62,37.16,41.06,1008.33
384,34.47,38.61,37.16,41.06,1008.32
385,34.56,38.59,37.15,41.07,1008.32
386,34.65,38.58,37.13,41.07,1008.32
387,34.74,38.57,37.13,41.09,1008.32
388,34.83,38.56,37.11,41.08,1008.32
389,34.92,38.55,37.09,41.09,1008.32
390,35.01,38.54,37.06,41.09,1008.32
391,35.10,38.53,37.06,41.10,1008.32
392,35.19,38.52,37.03,41.10,1008.32
393,35.28,38.51,37.03,41.09,1008.32
394,35.37,38.49,37.02,41.08,1008.31
395,35.46,38.47,36.94,41.08,1008.31
396,35.55,38.45,36.98,41.08,1008.32
397,35.64,38.43,36.96,41.07,1008.33
398,35.73,38.42,36.96,41.07,1008.33
399,35.82,38.40,36.94,41.07,1008.33
400,35.91,38.40,36.93,41.07,1008.34
401,36.00,38.39,36.92,41.08,1008.34
402,36.09,38.37,36.90,41.07,1008.36
403,36.18,38.35,36.88,41.08,1008.36
404,36.27,38.32,36.88,41.09,1008.36
405,36.36,38.31,36.87,41.10,1008.36
406,36.45,38.31,36.86,41.09,1008.37
407,36.54,38.30,36.85,41.09,1008.37
408,36.63,38.28,36.84,41.08,1008.36
409,36.72,38.26,36.83,41.07,1008.37
410,36.81,38.26,36.83,41.06,1008.38
411,36.90,38.24,36.82,41.06,1008.37
412,36.99,38.22,36.82,41.05,1008.37
413,37.08,38.20,36.81,41.05,1008.38
414,37.17,38.18,36.80,41.05,1008.37
415,37.26,38.17,36.79,41.04,1008.37
416,37.35,38.17,36.78,41.03,1008.37
417,37.44,38.16,36.77,41.03,1008.37
418,37.53,38.15,36.76,41.03,1008.37
419,37.62,38.13,36.75,41.02,1008.37
420,37.71,38.12,36.75,41.03,1008.37
421,37.80,38.10,36.74,41.02,1008.38
422,37.89,38.09,36.73,41.03,1008.36
423,37.98,38.08,36.73,41.01,1008.36
424,38.07,38.08,36.72,41.00,1008.37
425,38.16,38.07,36.71,41.00,1008.36
426,38.25,38.05,36.71,41.01,1008.35
427,38.34,38.04,36.71,41.01,1008.35
428,38.43,38.02,36.70,41.01,1008.35
429,38.52,38.01,36.69,41.01,1008.35
430,38.61,37.98,36.69,41.01,1008.35
431,38.70,37.97,36.68,41.02,1008.36
432,38.79,37.97,36.67,41.01,1008.35
433,38.88,37.96,36.65,41.02,1008.36
434,38.97,37.94,36.63,41.02,1008.35
435,39.06,37.93,36.62,41.03,1008.35
436,39.15,37.92,36.61,41.03,1008.35
437,39.24,37.92,36.59,41.03,1008.35
438,39.33,37.91,36.57,41.01,1008.35
439,39.42,37.89,36.55,41.01,1008.34
440,39.51,37.87,36.54,41.02,1008.34
441,39.60,37.86,36.52,41.03,1008.33
442,39.69,37.85,36.51,41.02,1008.33
443,39.78,37.83,36.50,41.01,1008.33
444,39.87,37.83,36.49,41.02,1008.33
445,39.96,37.82,36.48,41.02,1008.33
446,40.05,37.80,36.47,41.02,1008.33
447,40.14,37.80,36.46,41.00,1008.33
448,40.23,37.78,36.45,41.00,1008.33
449,40.32,37.77,36.44,41.01,1008.33
450,40.41,37.76,36.44,41.02,1008.33
451,40.50,37.76,36.42,41.01,1008.33
452,40.59,37.75,36.42,41.03,1008.33
453,40.68,37.74,36.43,41.04,1008.33
454,40.77,37.72,36.41,41.03,1008.33
455,40.86,37.73,36.40,41.03,1008.33
456,40.95,37.71,36.40,41.02,1008.34
457,41.04,37.71,36.39,41.01,1008.34
458,41.13,37.69,36.37,41.01,1008.33
459,41.22,37.69,36.36,40.99,1008.33
460,41.31,37.68,36.35,41.00,1008.33
461,41.40,37.68,36.34,41.00,1008.33
462,41.49,37.67,36.32,41.02,1008.32
463,41.58,37.65,36.32,41.02,1008.32
464,41.67,37.64,36.30,41.01,1008.33
465,41.76,37.63,36.29,40.99,1008.33
466,41.85,37.62,36.27,40.99,1008.32
467,41.94,37.60,36.26,40.99,1008.33
468,42.03,37.60,36.25,40.98,1008.33
469,42.12,37.58,36.25,40.99,1008.33
470,42.21,37.57,36.22,40.99,1008.34
471,42.30,37.57,36.21,41.00,1008.34
472,42.39,37.55,36.20,40.98,1008.34
473,42.48,37.54,36.18,40.98,1008.33
474,42.57,37.54,36.17,40.98,1008.34
475,42.66,37.53,36.15,41.00,1008.34
476,42.75,37.52,36.13,41.00,1008.33
477,42.84,37.51,36.12,41.00,1008.34
478,42.93,37.50,36.12,41.00,1008.34
479,43.02,37.49,36.10,41.02,1008.34
480,43.11,37.49,36.10,41.02,1008.34
481,43.20,37.47,36.08,41.03,1008.35
482,43.29,37.45,36.05,41.04,1008.34
483,43.38,37.44,36.04,41.03,1008.34
484,43.47,37.44,36.02,41.04,1008.34
485,43.56,37.43,36.02,41.04,1008.34
486,43.65,37.41,36.01,41.04,1008.34
487,43.74,37.41,36.00,41.04,1008.33
488,43.83,37.39,35.99,41.03,1008.33
489,43.92,37.38,35.97,41.02,1008.34
490,44.01,37.36,35.96,41.03,1008.34
491,44.10,37.36,35.94,41.04,1008.34
492,44.19,37.34,35.93,41.04,1008.34
493,44.28,37.33,35.93,41.04,1008.34
494,44.37,37.32,35.92,41.03,1008.34
495,44.46,37.31,35.91,41.02,1008.34
496,44.55,37.28,35.89,41.02,1008.34
497,44.64,37.28,35.88,41.02,1008.34
498,44.73,37.26,35.87,41.03,1008.34
499,44.82,37.25,35.87,41.03,1008.35
500,44.91,37.24,35.86,41.03,1008.36
501,45.00,37.22,35.84,41.01,1008.36
502,45.09,37.19,35.83,41.02,1008.36
503,45.18,37.17,35.84,41.03,1008.36
504,45.27,37.17,35.83,41.02,1008.35
505,45.36,37.17,35.82,41.02,1008.36
506,45.45,37.15,35.82,41.02,1008.36
507,45.54,37.13,35.81,41.03,1008.36
508,45.63,37.12,35.80,41.04,1008.36
509,45.72,37.10,35.79,41.04,1008.36
510,45.81,37.09,35.79,41.03,1008.36
511,45.90,37.07,35.77,41.02,1008.37
512,45.99,37.05,35.75,41.01,1008.37
513,46.08,37.04,35.73,41.00,1008.37
514,46.17,37.02,35.72,41.00,1008.37
515,46.26,37.01,35.72,40.99,1008.37
516,46.35,37.00,35.71,41.00,1008.37
517,46.44,36.98,35.71,41.00,1008.38
518,46.53,36.97,35.70,41.00,1008.38
519,46.62,36.96,35.68,40.99,1008.39
520,46.71,36.94,35.67,40.98,1008.38
521,46.80,36.93,35.66,40.98,1008.37
522,46.89,36.92,35.66,40.98,1008.37
523,46.98,36.91,35.65,40.97,1008.37
524,47.07,36.90,35.63,40.97,1008.37
525,47.16,36.89,35.61,40.95,1008.37
526,47.25,36.87,35.60,40.95,1008.36
527,47.34,36.86,35.58,40.95,1008.36
528,47.43,36.85,35.56,40.96,1008.36
529,47.52,36.83,35.53,40.97,1008.36
530,47.61,36.82,35.51,40.98,1008.36
531,47.70,36.81,35.49,40.99,1008.36
532,47.79,36.79,35.47,41.01,1008.36
533,47.88,36.78,35.46,41.01,1008.35
534,47.97,36.77,35.44,41.02,1008.36
535,48.06,36.76,35.44,41.02,1008.37
536,48.15,36.75,35.43,41.02,1008.35
537,48.24,36.74,35.42,41.02,1008.35
538,48.33,36.74,35.42,41.03,1008.36
539,48.42,36.72,35.41,41.04,1008.36
540,48.51,36.71,35.41,41.04,1008.36
541,48.60,36.69,35.40,41.03,1008.35
542,48.69,36.68,35.39,41.03,1008.35
543,48.78,36.67,35.37,41.02,1008.34
544,48.87,36.65,35.35,41.02,1008.35
545,48.96,36.62,35.34,41.02,1008.34
546,49.05,36.61,35.33,41.02,1008.34
547,49.14,36.60,35.32,41.02,1008.33
548,49.23,36.59,35.31,41.01,1008.34
549,49.32,36.59,35.31,41.01,1008.34
550,49.41,36.58,35.29,41.02,1008.34
551,49.50,36.58,35.28,41.02,1008.34
552,49.59,36.57,35.26,41.04,1008.34
553,49.68,36.56,35.26,41.03,1008.33
554,49.77,36.55,35.27,41.02,1008.34
555,49.86,36.55,35.26,41.02,1008.33
556,49.95,36.54,35.26,41.01,1008.34
557,50.04,36.54,35.25,41.02,1008.34
558,50.13,36.54,35.24,41.03,1008.34
559,50.22,36.53,35.24,41.02,1008.35
560,50.31,36.52,35.24,41.01,1008.35
561,50.40,36.50,35.23,41.01,1008.34
562,50.49,36.49,35.22,41.01,1008.35
563,50.58,36.48,35.21,40.99,1008.36
564,50.67,36.47,35.21,41.00,1008.36
565,50.76,36.47,35.21,40.99,1008.36
566,50.85,36.47,35.21,41.00,1008.36
567,50.94,36.45,35.20,40.99,1008.36
568,51.03,36.44,35.19,41.00,1008.36
569,51.12,36.43,35.18,41.00,1008.37
570,51.21,36.42,35.18,41.00,1008.36
571,51.30,36.42,35.15,41.00,1008.37
572,51.39,36.40,35.15,41.00,1008.37
573,51.48,36.39,35.14,41.01,1008.37
574,51.57,36.38,35.13,41.00,1008.37
575,51.66,36.37,35.12,41.01,1008.38
576,51.75,36.36,35.11,41.01,1008.37
577,51.84,36.35,35.10,41.02,1008.37
578,51.93,36.34,35.10,41.03,1008.36
579,52.02,36.33,35.10,41.01,1008.35
580,52.11,36.31,35.09,41.01,1008.35
581,52.20,36.30,35.08,41.00,1008.35
582,52.29,36.28,35.06,41.02,1008.35
583,52.38,36.28,35.05,41.01,1008.35
584,52.47,36.27,35.03,41.01,1008.35
585,52.56,36.26,35.02,41.01,1008.35
586,52.65,36.25,35.01,41.01,1008.35
587,52.74,36.24,35.00,41.01,1008.36
588,52.83,36.23,34.98,41.01,1008.35
589,52.92,36.21,34.98,41.00,1008.36
590,53.01,36.21,34.96,40.99,1008.36
591,53.10,36.20,34.95,40.99,1008.37
592,53.19,36.19,34.94,40.99,1008.37
593,53.28,36.19,34.93,40.98,1008.36
594,53.37,36.18,34.92,40.99,1008.35
595,53.46,36.17,34.91,41.00,1008.36
596,53.55,36.16,34.89,41.01,1008.36
597,53.64,36.16,34.89,41.01,1008.35
598,53.73,36.23,34.87,41.00,1008.34
599,53.82,36.16,34.85,40.98,1008.35
600,53.91,36.13,34.84,40.98,1008.36
601,54.00,36.12,34.82,40.98,1008.37
602,54.09,36.11,34.80,40.99,1008.37
603,54.18,36.10,34.80,41.00,1008.37
604,54.27,36.08,34.79,41.01,1008.36
