Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,44.15,40.70,1008.93
2,0.09,45.00,44.15,40.69,1008.93
3,0.18,44.99,44.14,40.66,1008.93
4,0.27,44.97,44.13,40.68,1008.93
5,0.36,44.96,44.11,40.69,1008.94
6,0.45,44.94,44.10,40.69,1008.93
7,0.54,44.93,44.09,40.68,1008.93
8,0.63,44.91,44.08,40.71,1008.93
9,0.72,44.90,44.07,40.70,1008.93
10,0.81,44.87,44.07,40.69,1008.93
11,0.90,44.86,44.06,40.70,1008.93
12,0.99,44.85,44.04,40.71,1008.93
13,1.08,44.84,44.03,40.70,1008.94
14,1.17,44.82,44.02,40.72,1008.94
15,1.26,44.81,44.00,40.72,1008.94
16,1.35,44.81,43.99,40.71,1008.94
17,1.44,44.80,44.00,40.68,1008.93
18,1.53,44.78,43.98,40.67,1008.93
19,1.62,44.77,43.97,40.66,1008.93
20,1.71,44.76,43.95,40.67,1008.93
21,1.80,44.75,43.93,40.69,1008.93
22,1.89,44.74,43.90,40.70,1008.93
23,1.98,44.72,43.90,40.69,1008.93
24,2.07,44.71,43.89,40.68,1008.93
25,2.16,44.69,43.87,40.68,1008.93
26,2.25,44.68,43.86,40.66,1008.92
27,2.34,44.67,43.84,40.67,1008.92
28,2.43,44.67,43.82,40.68,1008.93
29,2.52,44.66,43.79,40.67,1008.92
30,2.61,44.65,43.78,40.66,1008.92
31,2.70,44.63,43.78,40.68,1008.92
32,2.79,44.62,43.76,40.69,1008.92
33,2.88,44.60,43.74,40.69,1008.92
34,2.97,44.60,43.71,40.70,1008.92
35,3.06,44.59,43.71,40.69,1008.91
36,3.15,44.57,43.70,40.65,1008.91
37,3.24,44.55,43.70,40.65,1008.91
38,3.33,44.54,43.69,40.64,1008.91
39,3.42,44.53,43.68,40.63,1008.91
40,3.51,44.52,43.66,40.65,1008.91
41,3.60,44.50,43.64,40.64,1008.91
42,3.69,44.48,43.64,40.67,1008.91
43,3.78,44.47,43.64,40.64,1008.91
44,3.87,44.46,43.63,40.65,1008.91
45,3.96,44.45,43.62,40.66,1008.92
46,4.05,44.44,43.60,40.66,1008.92
47,4.14,44.42,43.59,40.63,1008.92
48,4.23,44.41,43.57,40.64,1008.92
49,4.32,44.40,43.56,40.65,1008.92
50,4.41,44.39,43.54,40.66,1008.92
51,4.50,44.38,43.52,40.67,1008.92
52,4.59,44.38,43.51,40.68,1008.92
53,4.68,44.37,43.50,40.68,1008.92
54,4.77,44.36,43.49,40.67,1008.92
55,4.86,44.35,43.49,40.65,1008.91
56,4.95,44.34,43.48,40.65,1008.92
57,5.04,44.33,43.47,40.63,1008.92
58,5.13,44.31,43.46,40.61,1008.93
59,5.22,44.29,43.44,40.61,1008.93
60,5.31,44.28,43.43,40.60,1008.93
61,5.40,44.27,43.42,40.61,1008.93
62,5.49,44.26,43.40,40.60,1008.93
63,5.58,44.24,43.38,40.62,1008.93
64,5.67,44.23,43.37,40.64,1008.93
65,5.76,44.21,43.36,40.63,1008.94
66,5.85,44.21,43.36,40.66,1008.93
67,5.94,44.19,43.34,40.68,1008.94
68,6.03,44.17,43.32,40.67,1008.94
69,6.12,44.17,43.32,40.67,1008.93
70,6.21,44.15,43.31,40.68,1008.93
71,6.30,44.14,43.30,40.67,1008.93
72,6.39,44.13,43.29,40.69,1008.93
73,6.48,44.12,43.27,40.69,1008.94
74,6.57,44.11,43.27,40.69,1008.93
75,6.66,44.09,43.27,40.70,1008.93
76,6.75,44.08,43.26,40.70,1008.93
77,6.84,44.06,43.24,40.70,1008.93
78,6.93,44.06,43.23,40.71,1008.93
79,7.02,44.06,43.22,40.69,1008.93
80,7.11,44.04,43.22,40.72,1008.94
81,7.20,44.03,43.20,40.74,1008.93
82,7.29,44.01,43.19,40.74,1008.93
83,7.38,43.99,43.18,40.72,1008.93
84,7.47,43.98,43.17,40.70,1008.93
85,7.56,43.98,43.17,40.67,1008.94
86,7.65,43.97,43.16,40.65,1008.93
87,7.74,43.96,43.14,40.65,1008.93
88,7.83,43.94,43.13,40.64,1008.93
89,7.92,43.93,43.12,40.64,1008.93
90,8.01,43.92,43.11,40.64,1008.93
91,8.10,43.91,43.11,40.65,1008.93
92,8.19,43.89,43.09,40.65,1008.93
93,8.28,43.88,43.09,40.66,1008.92
94,8.37,43.87,43.07,40.65,1008.92
95,8.46,43.85,43.05,40.64,1008.92
96,8.55,43.85,43.05,40.65,1008.92
97,8.64,43.83,43.04,40.64,1008.92
98,8.73,43.84,43.02,40.64,1008.92
99,8.82,43.82,43.01,40.66,1008.92
100,8.91,43.81,43.00,40.67,1008.92
101,9.00,43.80,42.99,40.67,1008.92
102,9.09,43.78,42.98,40.67,1008.92
103,9.18,43.77,42.97,40.68,1008.91
104,9.27,43.76,42.96,40.69,1008.91
105,9.36,43.74,42.95,40.68,1008.92
106,9.45,43.72,42.96,40.68,1008.91
107,9.54,43.71,42.94,40.68,1008.91
108,9.63,43.69,42.93,40.68,1008.91
109,9.72,43.68,42.92,40.69,1008.91
110,9.81,43.68,42.89,40.68,1008.91
111,9.90,43.67,42.88,40.69,1008.91
112,9.99,43.66,42.86,40.69,1008.91
113,10.08,43.65,42.84,40.67,1008.92
114,10.17,43.64,42.83,40.68,1008.92
115,10.26,43.62,42.81,40.69,1008.91
116,10.35,43.62,42.80,40.70,1008.91
117,10.44,43.62,42.79,40.71,1008.91
118,10.53,43.60,42.77,40.74,1008.91
119,10.62,43.59,42.77,40.72,1008.91
120,10.71,43.58,42.75,40.70,1008.91
121,10.80,43.57,42.75,40.71,1008.92
122,10.89,43.56,42.74,40.71,1008.92
123,10.98,43.56,42.73,40.71,1008.91
124,11.07,43.55,42.71,40.72,1008.92
125,11.16,43.54,42.70,40.70,1008.92
126,11.25,43.54,42.70,40.72,1008.91
127,11.34,43.53,42.69,40.73,1008.91
128,11.43,43.51,42.68,40.73,1008.91
129,11.52,43.50,42.67,40.72,1008.91
130,11.61,43.49,42.66,40.72,1008.91
131,11.70,43.47,42.66,40.71,1008.91
132,11.79,43.46,42.65,40.72,1008.91
133,11.88,43.46,42.64,40.74,1008.91
134,11.97,43.45,42.63,40.73,1008.91
135,12.06,43.44,42.62,40.74,1008.90
136,12.15,43.44,42.60,40.74,1008.90
137,12.24,43.42,42.58,40.71,1008.91
138,12.33,43.42,42.56,40.71,1008.91
139,12.42,43.41,42.55,40.71,1008.90
140,12.51,43.39,42.55,40.70,1008.90
141,12.60,43.38,42.53,40.67,1008.90
142,12.69,43.36,42.53,40.68,1008.90
143,12.78,43.35,42.51,40.67,1008.90
144,12.87,43.34,42.51,40.68,1008.89
145,12.96,43.33,42.50,40.70,1008.89
146,13.05,43.32,42.50,40.68,1008.90
147,13.14,43.31,42.50,40.68,1008.89
148,13.23,43.30,42.49,40.68,1008.89
149,13.32,43.28,42.49,40.67,1008.89
150,13.41,43.28,42.48,40.66,1008.89
151,13.50,43.27,42.46,40.65,1008.89
152,13.59,43.26,42.45,40.63,1008.89
153,13.68,43.26,42.45,40.65,1008.89
154,13.77,43.24,42.45,40.63,1008.89
155,13.86,43.23,42.43,40.65,1008.89
156,13.95,43.22,42.40,40.64,1008.90
157,14.04,43.22,42.39,40.63,1008.89
158,14.13,43.21,42.38,40.63,1008.89
159,14.22,43.20,42.38,40.62,1008.89
160,14.31,43.19,42.38,40.62,1008.89
161,14.40,43.18,42.37,40.62,1008.90
162,14.49,43.16,42.36,40.61,1008.90
163,14.58,43.15,42.34,40.61,1008.90
164,14.67,43.12,42.33,40.62,1008.90
165,14.76,43.11,42.33,40.63,1008.90
166,14.85,43.09,42.32,40.62,1008.90
167,14.94,43.08,42.31,40.63,1008.90
168,15.03,43.07,42.31,40.62,1008.90
169,15.12,43.07,42.31,40.62,1008.89
170,15.21,43.06,42.29,40.64,1008.89
171,15.30,43.05,42.27,40.64,1008.89
172,15.39,43.04,42.27,40.63,1008.89
173,15.48,43.04,42.27,40.62,1008.90
174,15.57,43.02,42.24,40.62,1008.90
175,15.66,43.02,42.23,40.61,1008.90
176,15.75,43.01,42.23,40.62,1008.90
177,15.84,43.00,42.22,40.61,1008.91
178,15.93,43.00,42.21,40.58,1008.90
179,16.02,42.99,42.20,40.58,1008.91
180,16.11,42.98,42.20,40.57,1008.91
181,16.20,42.97,42.19,40.58,1008.91
182,16.29,42.97,42.18,40.60,1008.91
183,16.38,42.96,42.16,40.57,1008.91
184,16.47,42.94,42.14,40.56,1008.91
185,16.56,42.93,42.13,40.58,1008.91
186,16.65,42.92,42.11,40.59,1008.91
187,16.74,42.90,42.09,40.59,1008.91
188,16.83,42.89,42.09,40.60,1008.91
189,16.92,42.88,42.08,40.60,1008.91
190,17.01,42.86,42.07,40.60,1008.91
191,17.10,42.86,42.06,40.61,1008.90
192,17.19,42.85,42.05,40.63,1008.90
193,17.28,42.83,42.04,40.62,1008.90
194,17.37,42.82,42.03,40.63,1008.90
195,17.46,42.82,42.01,40.63,1008.90
196,17.55,42.81,41.99,40.65,1008.89
197,17.64,42.80,41.99,40.64,1008.89
198,17.73,42.79,41.96,40.66,1008.89
199,17.82,42.78,41.94,40.67,1008.89
200,17.91,42.76,41.93,40.68,1008.89
201,18.00,42.75,41.92,40.66,1008.89
202,18.09,42.73,41.92,40.66,1008.89
203,18.18,42.72,41.90,40.67,1008.89
204,18.27,42.71,41.89,40.64,1008.88
205,18.36,42.70,41.87,40.63,1008.88
206,18.45,42.68,41.86,40.62,1008.88
207,18.54,42.67,41.85,40.65,1008.88
208,18.63,42.65,41.84,40.63,1008.87
209,18.72,42.64,41.83,40.63,1008.86
210,18.81,42.62,41.82,40.63,1008.87
211,18.90,42.61,41.81,40.63,1008.87
212,18.99,42.59,41.80,40.63,1008.87
213,19.08,42.59,41.79,40.65,1008.87
214,19.17,42.57,41.78,40.64,1008.87
215,19.26,42.55,41.78,40.65,1008.87
216,19.35,42.54,41.78,40.61,1008.88
217,19.44,42.53,41.76,40.60,1008.88
218,19.53,42.52,41.76,40.62,1008.88
219,19.62,42.52,41.77,40.61,1008.88
220,19.71,42.52,41.76,40.64,1008.88
221,19.80,42.52,41.74,40.62,1008.88
222,19.89,42.50,41.73,40.62,1008.88
223,19.98,42.49,41.72,40.64,1008.88
224,20.07,42.48,41.70,40.65,1008.88
225,20.16,42.47,41.69,40.67,1008.89
226,20.25,42.46,41.68,40.69,1008.88
227,20.34,42.45,41.66,40.67,1008.88
228,20.43,42.44,41.65,40.69,1008.88
229,20.52,42.43,41.64,40.67,1008.88
230,20.61,42.43,41.62,40.65,1008.89
231,20.70,42.41,41.62,40.64,1008.90
232,20.79,42.39,41.61,40.63,1008.90
233,20.88,42.38,41.60,40.62,1008.90
234,20.97,42.37,41.59,40.65,1008.90
235,21.06,42.35,41.57,40.67,1008.90
236,21.15,42.33,41.55,40.66,1008.91
237,21.24,42.33,41.55,40.67,1008.91
238,21.33,42.31,41.53,40.67,1008.91
239,21.42,42.30,41.52,40.65,1008.91
240,21.51,42.30,41.51,40.66,1008.91
241,21.60,42.29,41.51,40.66,1008.91
242,21.69,42.27,41.51,40.67,1008.92
243,21.78,42.26,41.49,40.66,1008.91
244,21.87,42.24,41.49,40.67,1008.92
245,21.96,42.23,41.49,40.66,1008.92
246,22.05,42.23,41.47,40.68,1008.92
247,22.14,42.22,41.45,40.68,1008.92
248,22.23,42.21,41.44,40.71,1008.92
249,22.32,42.20,41.44,40.73,1008.92
250,22.41,42.19,41.43,40.72,1008.92
251,22.50,42.18,41.42,40.72,1008.92
252,22.59,42.17,41.42,40.74,1008.92
253,22.68,42.16,41.41,40.75,1008.93
254,22.77,42.14,41.41,40.74,1008.92
255,22.86,42.13,41.40,40.72,1008.93
256,22.95,42.12,41.40,40.70,1008.93
257,23.04,42.12,41.39,40.73,1008.93
258,23.13,42.11,41.40,40.73,1008.93
259,23.22,42.10,41.39,40.72,1008.92
260,23.31,42.10,41.37,40.71,1008.93
261,23.40,42.09,41.38,40.71,1008.93
262,23.49,42.09,41.35,40.73,1008.93
263,23.58,42.08,41.34,40.73,1008.94
264,23.67,42.08,41.32,40.72,1008.94
265,23.76,42.06,41.32,40.72,1008.94
266,23.85,42.04,41.31,40.73,1008.94
267,23.94,42.03,41.29,40.73,1008.94
268,24.03,42.03,41.28,40.73,1008.95
269,24.12,42.02,41.28,40.74,1008.95
270,24.21,42.01,41.28,40.72,1008.95
271,24.30,42.00,41.26,40.72,1008.95
272,24.39,41.99,41.25,40.73,1008.95
273,24.48,41.97,41.24,40.73,1008.95
274,24.57,41.96,41.22,40.74,1008.95
275,24.66,41.95,41.20,40.72,1008.94
