Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
1,0.00,45.00,43.56,42.99,1008.72
2,0.09,44.95,43.33,43.04,1008.72
3,0.18,44.94,43.30,43.07,1008.72
4,0.27,44.92,43.28,43.08,1008.71
5,0.36,44.89,43.28,43.10,1008.70
6,0.45,44.86,43.24,43.13,1008.70
7,0.54,44.84,43.21,43.13,1008.70
8,0.63,44.81,43.19,43.13,1008.70
9,0.72,44.78,43.17,43.13,1008.69
10,0.81,44.76,43.15,43.12,1008.69
11,0.90,44.73,43.13,43.13,1008.70
12,0.99,44.73,43.11,43.13,1008.69
13,1.08,44.71,43.08,43.11,1008.69
14,1.17,44.68,43.05,43.12,1008.69
15,1.26,44.64,43.04,43.15,1008.69
16,1.35,44.61,43.02,43.17,1008.69
17,1.44,44.59,42.99,43.22,1008.69
18,1.53,44.57,42.97,43.21,1008.70
19,1.62,44.54,42.95,43.20,1008.70
20,1.71,44.52,42.91,43.23,1008.69
21,1.80,44.49,42.88,43.23,1008.70
22,1.89,44.47,42.85,43.25,1008.70
23,1.98,44.45,42.82,43.24,1008.69
24,2.07,44.42,42.80,43.25,1008.70
25,2.16,44.40,42.78,43.29,1008.71
26,2.25,44.37,42.77,43.29,1008.70
27,2.34,44.34,42.74,43.31,1008.71
28,2.43,44.31,42.72,43.33,1008.71
29,2.52,44.28,42.71,43.37,1008.70
30,2.61,44.26,42.68,43.39,1008.71
31,2.70,44.24,42.65,43.42,1008.71
32,2.79,44.21,42.63,43.45,1008.71
33,2.88,44.19,42.61,43.44,1008.71
34,2.97,44.16,42.59,43.47,1008.71
35,3.06,44.14,42.56,43.50,1008.71
36,3.15,44.11,42.54,43.51,1008.71
37,3.24,44.09,42.52,43.52,1008.71
38,3.33,44.07,42.52,43.52,1008.72
39,3.42,44.05,42.49,43.52,1008.72
40,3.51,44.03,42.48,43.55,1008.72
41,3.60,44.01,42.46,43.56,1008.71
42,3.69,43.99,42.43,43.57,1008.71
43,3.78,43.96,42.41,43.59,1008.71
44,3.87,43.95,42.37,43.58,1008.71
45,3.96,43.92,42.36,43.59,1008.71
46,4.05,43.89,42.34,43.59,1008.71
47,4.14,43.86,42.31,43.57,1008.71
48,4.23,43.85,42.28,43.58,1008.72
49,4.32,43.83,42.26,43.60,1008.72
50,4.41,43.80,42.22,43.57,1008.72
51,4.50,43.77,42.21,43.58,1008.72
52,4.59,43.75,42.17,43.57,1008.71
53,4.68,43.72,42.14,43.57,1008.72
54,4.77,43.71,42.12,43.59,1008.72
55,4.86,43.68,42.10,43.64,1008.71
56,4.95,43.65,42.07,43.68,1008.72
57,5.04,43.64,42.05,43.65,1008.71
58,5.13,43.62,42.03,43.68,1008.71
59,5.22,43.59,42.00,43.70,1008.71
60,5.31,43.57,41.97,43.69,1008.70
61,5.40,43.55,41.97,43.71,1008.70
62,5.49,43.53,41.95,43.76,1008.70
63,5.58,43.50,41.93,43.78,1008.71
64,5.67,43.49,41.91,43.80,1008.72
65,5.76,43.47,41.88,43.77,1008.71
66,5.85,43.45,41.86,43.79,1008.71
67,5.94,43.41,41.84,43.77,1008.71
68,6.03,43.39,41.82,43.78,1008.71
69,6.12,43.36,41.81,43.76,1008.71
70,6.21,43.33,41.79,43.76,1008.71
71,6.30,43.31,41.76,43.82,1008.70
72,6.39,43.26,41.72,43.82,1008.70
73,6.48,43.23,41.70,43.82,1008.70
74,6.57,43.20,41.67,43.83,1008.71
75,6.66,43.18,41.65,43.85,1008.70
76,6.75,43.15,41.63,43.85,1008.71
77,6.84,43.13,41.61,43.84,1008.70
78,6.93,43.11,41.59,43.85,1008.70
79,7.02,43.09,41.56,43.85,1008.70
80,7.11,43.06,41.55,43.85,1008.70
81,7.20,43.03,41.52,43.81,1008.69
82,7.29,43.02,41.49,43.81,1008.69
83,7.38,43.00,41.47,43.80,1008.60
84,7.47,42.97,41.45,43.81,1008.65
85,7.56,42.95,41.43,43.82,1008.69
86,7.65,42.92,41.41,43.80,1008.70
87,7.74,42.90,41.39,43.83,1008.70
88,7.83,42.88,41.36,43.86,1008.70
89,7.92,42.86,41.33,43.85,1008.70
90,8.01,42.84,41.30,43.88,1008.70
91,8.10,42.81,41.27,43.86,1008.69
92,8.19,42.77,41.23,43.89,1008.69
93,8.28,42.74,41.21,43.90,1008.70
94,8.37,42.71,41.20,43.91,1008.69
95,8.46,42.69,41.18,43.92,1008.69
96,8.55,42.67,41.16,43.90,1008.69
97,8.64,42.65,41.12,43.94,1008.68
98,8.73,42.65,41.10,43.98,1008.68
99,8.82,42.61,41.09,44.01,1008.69
100,8.91,42.59,41.08,44.04,1008.69
101,9.00,42.56,41.06,44.05,1008.69
102,9.09,42.53,41.03,44.06,1008.69
103,9.18,42.52,41.00,44.10,1008.69
104,9.27,42.50,40.98,44.12,1008.70
105,9.36,42.48,40.96,44.13,1008.70
106,9.45,42.45,40.94,44.10,1008.70
107,9.54,42.42,40.89,44.13,1008.70
